X1,X10,X11,X12,X13,X14,X15,X2,X3,X4,X5,X6,X7,X8,X9,Y1
-0.5951688876212035,0.6812669265268836,-0.4817267995367478,0.2945339608945644,0.9242554872923495,-0.026090313364351567,0.5495991172549928,-0.3680413232498214,0.11005121172591578,0.06883575099161512,0.2534011625559194,-0.5469041095272817,0.14011794592931825,-1.2822432887697541,1.1430907279641307,0.23494870191397288
-0.9326685178030607,1.271882830953846,-0.7153472567662307,0.6534756452856125,0.9151200169327597,-0.25103050030830887,-0.17109568379175424,-0.25065492436171966,0.09889037547716192,0.24999084835304544,0.0590906953937258,0.0840638738417725,0.12893696063817908,-1.9125560311465855,1.4500026949490534,-0.616066616895192
-0.32226559223710827,0.484773191018858,-0.016998312644107005,0.644874901817557,0.5426913064138283,0.0668017645653443,0.6449846686572163,-0.5385333266879739,0.15339028185001488,0.23925673212594678,0.4327226001005376,0.01001085250279704,0.3038158674520115,-0.8906795295902783,1.0737957163232301,-0.07217257958476819
-0.35314470605524123,1.0562481135031714,-0.27585193351448745,0.5152851724742306,0.8647550356587779,-0.34630394933681863,0.663860847929939,-0.4852681452789237,0.355100640655551,0.5395769947025981,0.19074237653343123,-0.9213181374449093,0.35645866437542045,-1.4258342765691219,1.1869853127500345,0.24553008142186544
-0.5678504589273574,0.7856243882265964,-0.6836867098375996,-0.4185910626158248,1.0054311509082061,-0.06318626735447823,0.262738910644746,-0.4065641805755035,0.1646793478842773,0.5378434883307586,-0.02184181951857761,-0.5440594340548908,0.2611014456934916,-1.608347213798415,1.0213328726319997,0.3225582454597779
-0.29354303725113173,0.7453432288197457,-0.7039835453408584,-0.1895929826646019,0.8346277197869331,0.22883100845910656,-0.5170916078179961,-0.2811547381059068,-0.049706454290993574,0.018860698534670192,0.67834797384273,-0.07474107286905697,0.2515027833146422,-1.5583954480018747,1.4302136546122164,-0.07127410647169571
-0.5157326269139881,0.8385147028595558,-0.08648126732799605,0.594656130125957,1.121942697242002,0.07935439821244486,0.041514957802336785,-0.17127654572321782,0.4633773589240099,-0.08550117774694366,0.23161257143924296,0.40680229969455584,0.035671602873113356,-1.1342421647017566,1.274315702735162,-0.19365694878310746
-0.8669204993916235,0.9193668576788316,-0.002763308960227584,0.6171557184147296,0.6379091651496345,-0.22338752801839806,0.46966161630155984,-0.13480157386855582,0.2607470347777417,-0.12449536140651757,0.352529741340967,0.1451163509634528,0.29757476283490053,-0.9818085417184401,0.9525551790861516,0.23929990827533693
-0.43652560778076016,1.2526162456005185,-0.8490577613039172,0.30905183965937716,0.3189785866110609,0.607079735605561,0.031689968827540466,-0.2679635747247918,-0.02665208472220923,0.4025405021380057,-0.21375706500048836,0.17012945604783108,0.402421340702948,-1.5109506187333213,1.1791848980301027,0.026724491299219603
-0.8402863205030902,0.7321344946401643,-0.576382600653118,0.12272665399519897,0.9729907724347941,0.4388833454432888,-0.027597826119299812,-0.19416714149737416,0.2997454949774985,-0.05685348430552062,0.10277417505944614,-0.44608613968399763,0.3314527478344705,-1.508918683805284,1.0624991179913486,0.38628580255192807
-0.28730187779366534,0.972682418170098,0.031284255960311924,0.5985545366708593,0.7983798465489172,-0.1753074682290065,-0.10118789934718284,-0.42944720659307317,0.017003903269900866,-0.06052808526998052,0.11090729733824153,0.3352481691594362,0.17028569651304887,-1.520314506564123,1.6376422289283945,0.28507105224577367
-0.7023740469345192,0.5337128544676457,-0.3384412103168148,0.44964298365701194,1.4234411297794645,-0.45102347496784645,0.21259381656528611,-0.41807822194939526,0.1202431254665656,-0.020839061935872066,0.16578507126137132,0.11347087122621191,0.23496748145611118,-0.9727548320095604,1.2748092974913323,-0.24567972038580438
-0.6351457929641746,0.8300358824586506,-0.3419185640387716,0.43531644690264004,0.6180179984131001,0.23488476417235293,-0.5099942299946756,-0.7079441553103152,0.12048154307927347,-0.17665316260682684,-0.2751607565392922,-1.1167810580177697,0.39318080541039147,-1.4115351619572203,1.2236851875331913,0.3866820278101837
-0.826535071962121,1.0289037701999373,-0.10595336940425054,-0.2760603511223761,0.4969912976936454,-0.1412251665664326,-0.5277687659482917,-0.44849956977847716,0.024772573762553055,0.3318547234768214,0.2200117743176832,-0.416301058120942,0.25930335882064964,-1.0431868727906617,1.2174463110896314,-0.4807000490410852
-0.28417902827928787,0.8169512163156404,-0.9341147112996453,0.2644581691712149,1.2965631103756992,-0.17470749456087115,0.07068139144396954,-0.29588862065078525,-0.09824812544078931,0.04326090491511911,0.5005837809218234,-0.5237315272375362,0.3897087919553429,-1.0844865260008913,1.2309065541013218,0.020539734592701808
