X1,X10,X11,X12,X13,X14,X15,X2,X3,X4,X5,X6,X7,X8,X9,Y1,X1:1,X10:1,X11:1,X12:1,X13:1,X14:1,X15:1,X2:1,X3:1,X4:1,X5:1,X6:1,X7:1,X8:1,X9:1,Y1:1
-1.3861876401853017,0.7764844583369306,-0.0029872864154900872,0.29954615994693495,0.07140285687803027,-0.5162828115664619,-0.6904286928260307,-0.6931654691374115,-0.45957754293459746,0.13494337028792058,-1.917162495857118,-0.1255343045662211,0.6011277213996766,0.8354664822355812,-0.7928797586310229,0.18183385470072336,-1.6043511449396617,0.516420092046278,0.19301629183633764,-0.17877794337788147,0.038557922776111676,-0.08387126318418384,0.26794823846697696,-0.6289473937552776,-0.24563912264055857,0.194079247187387,-1.3801434949929237,0.09250862593351791,0.16338709301110432,0.5981113069309106,-0.32428169849649335,0.19975686862565284
-0.991078798051232,0.45109549054116427,0.4659067443313071,0.1072844368111045,-0.26772150206819534,-0.023760204895781425,0.10868775138063808,-0.7162589462713297,-0.09838789296404138,-0.6855970623480925,-1.4187331526115288,-0.5871735742956568,0.4406387000661758,1.0742204746773245,-0.8699998761348748,0.32887542282278026,-1.3861876401853017,0.7764844583369306,-0.0029872864154900872,0.29954615994693495,0.07140285687803027,-0.5162828115664619,-0.6904286928260307,-0.6931654691374115,-0.45957754293459746,0.13494337028792058,-1.917162495857118,-0.1255343045662211,0.6011277213996766,0.8354664822355812,-0.7928797586310229,0.18183385470072336
-1.192742350051939,0.6794566240046517,0.04667150934254031,-0.5793574684864361,-0.30440538220008906,-0.03346952451768975,0.5077085084059727,-1.0668616430285105,0.37888519661815945,-0.2797092977833965,-1.8000777247615662,-0.39286600475185773,-0.389210001167606,0.9551233752675873,-0.3536664892807691,0.4389498263273095,-0.991078798051232,0.45109549054116427,0.4659067443313071,0.1072844368111045,-0.26772150206819534,-0.023760204895781425,0.10868775138063808,-0.7162589462713297,-0.09838789296404138,-0.6855970623480925,-1.4187331526115288,-0.5871735742956568,0.4406387000661758,1.0742204746773245,-0.8699998761348748,0.32887542282278026
-1.0633448352965673,0.47869731453037784,-0.008227857730191544,-0.3472050069876631,-0.17512414544816904,0.16226122045956767,0.451436032926441,-0.3896453567197996,-0.09506898749865056,-0.25408653278278154,-1.533691783479302,-0.19457750725390133,0.013931854408014645,0.7783787476407338,-0.8756742897901384,0.24952683154982047,-1.192742350051939,0.6794566240046517,0.04667150934254031,-0.5793574684864361,-0.30440538220008906,-0.03346952451768975,0.5077085084059727,-1.0668616430285105,0.37888519661815945,-0.2797092977833965,-1.8000777247615662,-0.39286600475185773,-0.389210001167606,0.9551233752675873,-0.3536664892807691,0.4389498263273095
-1.2718379367393622,0.2568981413826523,-0.19345657103904132,0.42536322571774915,-0.19038865800193916,-0.3711146791585375,0.12220815860679259,-0.7701550699940684,0.09189039926297118,-0.2689354412740726,-1.168713532432859,0.10959850649300049,0.4060390267444761,0.6932160464473809,-0.6374424252977774,-0.03604203209768744,-1.0633448352965673,0.47869731453037784,-0.008227857730191544,-0.3472050069876631,-0.17512414544816904,0.16226122045956767,0.451436032926441,-0.3896453567197996,-0.09506898749865056,-0.25408653278278154,-1.533691783479302,-0.19457750725390133,0.013931854408014645,0.7783787476407338,-0.8756742897901384,0.24952683154982047
-0.7326802154314569,0.431759450217876,0.17047216578432153,0.11388317793164454,-0.1270570183012862,0.22858746501709418,-0.09457982686159266,-0.3418966771405732,0.2615682259281924,0.14332546223156134,-1.3455963005625482,0.11431045303945186,-0.006674202520224562,1.0804488947428181,-0.44147209982499647,0.49299109884446896,-1.2718379367393622,0.2568981413826523,-0.19345657103904132,0.42536322571774915,-0.19038865800193916,-0.3711146791585375,0.12220815860679259,-0.7701550699940684,0.09189039926297118,-0.2689354412740726,-1.168713532432859,0.10959850649300049,0.4060390267444761,0.6932160464473809,-0.6374424252977774,-0.03604203209768744
-0.7901783965088001,0.2134391571794374,0.1396364676732223,-0.21596214669986286,0.1252585177282547,0.16144603110715117,-0.19933022079720245,-1.07576574699729,-0.7402890371074344,0.8892914035351891,-1.5743149406437913,0.3591059922977316,0.00969394347536541,0.7287766775832933,-0.46906817279490987,0.07460654285726354,-0.7326802154314569,0.431759450217876,0.17047216578432153,0.11388317793164454,-0.1270570183012862,0.22858746501709418,-0.09457982686159266,-0.3418966771405732,0.2615682259281924,0.14332546223156134,-1.3455963005625482,0.11431045303945186,-0.006674202520224562,1.0804488947428181,-0.44147209982499647,0.49299109884446896
-1.0069290442454186,0.39380979351681916,0.004301028360477254,-0.04828421918334279,-0.03333773584234437,0.24632907359855832,-0.0949701519167389,-0.5952978005344323,-0.27719372529649544,-0.052080295752760936,-1.9590196171906145,-0.31679566868887005,0.21811995058299152,0.6802851413865917,-0.6903793220104152,-0.11577984176084088,-0.7901783965088001,0.2134391571794374,0.1396364676732223,-0.21596214669986286,0.1252585177282547,0.16144603110715117,-0.19933022079720245,-1.07576574699729,-0.7402890371074344,0.8892914035351891,-1.5743149406437913,0.3591059922977316,0.00969394347536541,0.7287766775832933,-0.46906817279490987,0.07460654285726354
-0.7322929602417249,0.4353802142589741,-0.23145240698666145,0.0037505058174768483,0.03875797171510772,-0.010372488694863057,0.17048880612746437,-0.38788681351973425,0.04971221985443329,-0.5169266123903351,-1.4709555239872556,-0.019705560334073863,0.3513715156343416,0.7213929740678969,-1.1957365907352453,0.2549866168320357,-1.0069290442454186,0.39380979351681916,0.004301028360477254,-0.04828421918334279,-0.03333773584234437,0.24632907359855832,-0.0949701519167389,-0.5952978005344323,-0.27719372529649544,-0.052080295752760936,-1.9590196171906145,-0.31679566868887005,0.21811995058299152,0.6802851413865917,-0.6903793220104152,-0.11577984176084088
-0.8400085409719189,0.3131904937457186,0.03806721133717669,0.2084641880317814,-0.2416131386840605,0.19947570125375638,-0.2530787023775439,-1.1012981482351414,-0.8483426423607129,-0.5795088179944343,-1.0319478634866555,-0.4547944877546709,-0.002268545617901324,0.9963602485376212,-1.3402939121807487,0.027927238476329694,-0.7322929602417249,0.4353802142589741,-0.23145240698666145,0.0037505058174768483,0.03875797171510772,-0.010372488694863057,0.17048880612746437,-0.38788681351973425,0.04971221985443329,-0.5169266123903351,-1.4709555239872556,-0.019705560334073863,0.3513715156343416,0.7213929740678969,-1.1957365907352453,0.2549866168320357
