X1,X2,X3,X4,X5,Y1,X1:1,X2:1,X3:1,X4:1,X5:1,Y1:1,X1:2,X2:2,X3:2,X4:2,X5:2,Y1:2,X1:3,X2:3,X3:3,X4:3,X5:3,Y1:3
-0.2522902847420524,-0.13719818658496502,0.4916874509778937,-1.4343886496333211,0.6283649104151927,0.43923086768830816,-0.24697560485842943,0.28232255728261535,0.42016014780327315,-1.233194799026231,0.10889303309609483,0.4151658698495594,-0.7862758803450111,-0.02721559046882243,-0.09416567411150226,-1.441384166645904,0.08798212199092192,0.464199203244747,-0.5105101581155548,0.013570808905325249,-0.19044248970743685,-1.3582017982588284,-0.20223195421613627,0.47034535778443387
-0.3497993472469294,-0.3754732684364846,-0.3487792181018801,-1.2910647777633273,0.01024987527446776,0.5224322365279672,-0.2522902847420524,-0.13719818658496502,0.4916874509778937,-1.4343886496333211,0.6283649104151927,0.43923086768830816,-0.24697560485842943,0.28232255728261535,0.42016014780327315,-1.233194799026231,0.10889303309609483,0.4151658698495594,-0.7862758803450111,-0.02721559046882243,-0.09416567411150226,-1.441384166645904,0.08798212199092192,0.464199203244747
-0.03361673464581039,-0.07446018834319174,-0.2943936243734452,-1.0383851081093671,-0.6208840909514035,0.9674378530881744,-0.3497993472469294,-0.3754732684364846,-0.3487792181018801,-1.2910647777633273,0.01024987527446776,0.5224322365279672,-0.2522902847420524,-0.13719818658496502,0.4916874509778937,-1.4343886496333211,0.6283649104151927,0.43923086768830816,-0.24697560485842943,0.28232255728261535,0.42016014780327315,-1.233194799026231,0.10889303309609483,0.4151658698495594
-0.3866740294542945,0.07903634972940063,-0.42998468216284375,-0.71079295472072,0.25362396527891296,0.4752997611004731,-0.03361673464581039,-0.07446018834319174,-0.2943936243734452,-1.0383851081093671,-0.6208840909514035,0.9674378530881744,-0.3497993472469294,-0.3754732684364846,-0.3487792181018801,-1.2910647777633273,0.01024987527446776,0.5224322365279672,-0.2522902847420524,-0.13719818658496502,0.4916874509778937,-1.4343886496333211,0.6283649104151927,0.43923086768830816
-0.7190626760370492,0.15765991746861657,-0.2566401580930449,-0.968628195965383,-0.14873446345646144,0.40898039048543056,-0.3866740294542945,0.07903634972940063,-0.42998468216284375,-0.71079295472072,0.25362396527891296,0.4752997611004731,-0.03361673464581039,-0.07446018834319174,-0.2943936243734452,-1.0383851081093671,-0.6208840909514035,0.9674378530881744,-0.3497993472469294,-0.3754732684364846,-0.3487792181018801,-1.2910647777633273,0.01024987527446776,0.5224322365279672
-0.4255655930441496,0.06584094178787467,-0.08969396903389704,-1.8547431036056252,0.3539519220103483,0.23279230001961693,-0.7190626760370492,0.15765991746861657,-0.2566401580930449,-0.968628195965383,-0.14873446345646144,0.40898039048543056,-0.3866740294542945,0.07903634972940063,-0.42998468216284375,-0.71079295472072,0.25362396527891296,0.4752997611004731,-0.03361673464581039,-0.07446018834319174,-0.2943936243734452,-1.0383851081093671,-0.6208840909514035,0.9674378530881744
-0.7813953695529887,-0.08360395748451672,0.20274652783957903,-1.0670531083199568,0.14714808350055156,0.0732280573488133,-0.4255655930441496,0.06584094178787467,-0.08969396903389704,-1.8547431036056252,0.3539519220103483,0.23279230001961693,-0.7190626760370492,0.15765991746861657,-0.2566401580930449,-0.968628195965383,-0.14873446345646144,0.40898039048543056,-0.3866740294542945,0.07903634972940063,-0.42998468216284375,-0.71079295472072,0.25362396527891296,0.4752997611004731
-0.21772107864316048,0.2815978213376137,-0.4512251010294335,-1.2221928805133913,0.018009780053636126,0.15478670102611455,-0.7813953695529887,-0.08360395748451672,0.20274652783957903,-1.0670531083199568,0.14714808350055156,0.0732280573488133,-0.4255655930441496,0.06584094178787467,-0.08969396903389704,-1.8547431036056252,0.3539519220103483,0.23279230001961693,-0.7190626760370492,0.15765991746861657,-0.2566401580930449,-0.968628195965383,-0.14873446345646144,0.40898039048543056
-0.42457967834770743,-0.3484951920442483,-0.16820300341249636,-0.9777501082322315,0.11630059856497302,0.26764335769556474,-0.21772107864316048,0.2815978213376137,-0.4512251010294335,-1.2221928805133913,0.018009780053636126,0.15478670102611455,-0.7813953695529887,-0.08360395748451672,0.20274652783957903,-1.0670531083199568,0.14714808350055156,0.0732280573488133,-0.4255655930441496,0.06584094178787467,-0.08969396903389704,-1.8547431036056252,0.3539519220103483,0.23279230001961693
-0.5884558969400238,-0.17362523648721387,-0.7989078224625845,-0.7082839227115614,0.45972309580311777,0.36783561388802044,-0.42457967834770743,-0.3484951920442483,-0.16820300341249636,-0.9777501082322315,0.11630059856497302,0.26764335769556474,-0.21772107864316048,0.2815978213376137,-0.4512251010294335,-1.2221928805133913,0.018009780053636126,0.15478670102611455,-0.7813953695529887,-0.08360395748451672,0.20274652783957903,-1.0670531083199568,0.14714808350055156,0.0732280573488133
