X1,Y1
-0.550648512490274,0.20000836727489046
-0.36751936234619903,-0.17763994735363817
0.03608091143081506,-0.34089483350591543
-0.08925441943474773,0.20953428075881608
-0.004741858292281621,-0.12372954979310993
-0.24075802042881278,-0.25889027264536346
0.24819602924706266,-0.2630861400749319
0.219519347862911,-0.06633955812104253
0.018636109488043645,0.07904124125640989
0.3181458219946124,-0.04795782252663789
0.13194704297671722,0.06121635265496063
-0.2425215696941032,0.1273033743402756
0.10407401768840001,-0.06155348723033088
-0.2706292950890367,0.07194712739119244
0.24792856352592751,-0.062447357052113704
-0.014090790765424636,0.17262016955344073
-0.05217444877140803,-0.32871266814185934
-0.19218148545819824,-0.08917112521179135
0.3450427616650047,-0.40964800429179715
-0.04361347756920226,0.12629712646699148
-0.12088868489094222,-0.03324795434673912
-0.09938406898137478,0.0895596559177162
0.15023576351388243,0.11880875101443426
0.10314074887563869,0.07365056322094647
0.11648718585561128,-0.04763596150246149
0.121592345353618,0.10154737837717369
0.6044458206370776,-0.044367486998704284
-0.11470414553635472,0.22334832487762862
-0.14457232675122508,0.0833307234183688
-0.22967435181116602,-0.15391922650461876
0.173850351207579,0.011541789875110675
0.3186343932927357,0.15228963697628917
-0.03215984951199054,-0.028826727862304766
-0.2371207433822291,0.11416587607237073
-0.23269665131452685,-0.007041967300198501
0.18361942057014047,-0.09241655346306721
0.2097716156814957,-0.054081994726525806
0.1532966148608325,-0.05789329425689957
-0.1878294827779126,-0.03326044883365932
0.06552382445376036,-0.010336730915509448
0.03293270547129334,-0.12898165126933686
0.0617213626836241,0.06156753136806779
0.24594685073285263,-0.1722659739415713
0.06310627150562911,0.052068664675810124
0.1916125069343073,0.025616932459160958
0.019073112728023364,0.4174380626425297
0.08159933134295148,-0.20891608292699626
0.17817101635694424,0.2318621704836319
-0.4112589508053365,0.07696164316336843
-0.09022209378732848,-0.1178302094953216
-0.1327551670562846,-0.033710402615120844
-0.18031306602979016,-0.0028614030516081607
-0.07765450476868864,-0.10903875499624094
0.4219233020904445,0.16629936820197
-0.24436699998898367,0.08476079091250611
0.2732810964830471,0.05341960877386581
-0.4749631077102552,-0.0014220011879332445
-0.09451594962987914,-0.21184565891104393
0.04593445250218134,-0.209219760433773
0.16545188760756918,0.069263096655408
0.20073233967486737,0.26107565789125925
0.22390958271364103,0.05270207497494143
-0.09842208045163846,0.0444080578788149
-0.13049140700205325,-0.21699203674385184
0.24214998556369313,-0.10038887927713225
-0.05399258944258213,-0.15221740117942395
-0.36004208454840275,-0.16997433864062855
-0.31985221089007465,-0.12451303157148791
-0.2595007186630497,0.05086059978965163
0.14031567742796627,0.2923151489204258
0.040197388629213494,-0.045534514488782075
0.19487846007332912,0.21013834088853012
-0.12058523369077376,0.09727768723072439
0.044745294995060934,-0.0850774620934665
0.17656289433918465,0.06551794053165994
-0.08730811875232951,0.06348690575244646
0.12891751341344296,-0.03371995434262881
-0.186818022015566,-0.024010417634640527
-0.10246614808770578,-0.29332385999834926
-0.10773942198161209,-0.2812352606632959
-0.3375066353748547,0.03747358147428321
0.13744020288701003,-0.1891270811254215
-0.13248131140598493,-0.04805871952628085
0.0035262654063276475,-0.06645137129517846
0.1356830641244659,0.1021370860800985
0.1260262907052299,0.06462657966957389
0.1877943168938155,-0.06132607841712758
-0.027795954610339933,0.23795114586209576
-0.11946918601072602,0.20427684173587135
-0.022499191459628247,0.009665711218874468
-0.47622318732943103,0.11795024315907066
-0.40842437644382096,-0.022191160480367456
-0.373310834294563,-0.011730215056101861
-0.28145698519322343,-0.07320053518123511
0.11282988874695665,-0.039198633427015545
-0.25555699754915107,0.1051396623878105
-0.10673033939740949,-0.27657103255960125
0.36668643073259366,0.0448052927569602
-0.1005498142010492,-0.06839415638918764
0.20815198673839744,-0.17110312667865407
-0.2634986748172245,0.2572802969362955
-0.057981468662027365,0.0032177379380862875
-0.2681285475585963,0.17894403930987657
-0.09568666932063732,-0.16097391399508731
0.23716354713399532,-0.2214060685146682
-0.4875085939793858,0.043286723068557145
0.12260913309010246,-0.193106805981527
0.0670970757224383,0.0446564734248693
-0.16768933292604493,0.17672619324061964
-0.4081267273519988,-0.1343618301844249
0.020357401219760873,-0.12522771616798098
-0.14944085802040305,-0.1516511633760742
0.06566914344724954,-0.00863951366537083
0.006167418966701046,0.01107267605258182
0.45207650224532925,-0.12238702543016457
-0.06755430193708405,0.12889651562622909
-0.28886581601770894,-0.06892706301663394
0.05059768388009323,-0.16894775953683674
0.06209054941004393,0.2633183291839003
0.38360897889176937,-0.00517091089847492
0.23569680752095948,0.10065915660613521
0.1007211551151433,-0.2284591358779632
0.41299386349291134,-0.10610272269170531
-0.3355093805447575,0.10947219685600132
-0.1805596495238429,-0.24808330409982676
