X1,X2,X3,Y1,X1:1,X2:1,X3:1,Y1:1
0.6028880509802425,-0.3171437352686861,0.1239864849841048,0.0543858243300745,-0.3331671480237131,0.1202908922623636,-0.3131611056068608,0.782941427479575
0.1474278941811817,-0.3536169326131553,-0.2980565937011332,0.9857888902714532,0.6028880509802425,-0.3171437352686861,0.1239864849841048,0.0543858243300745
0.1694211369947143,-0.0235615097373898,-0.5080750175623913,1.0200293728136614,0.1474278941811817,-0.3536169326131553,-0.2980565937011332,0.9857888902714532
-0.2717520125932368,-0.0408207931149659,-0.7990662194870195,0.6601753184480583,0.1694211369947143,-0.0235615097373898,-0.5080750175623913,1.0200293728136614
-0.0208556696936172,0.0526197691503113,-0.137815666241869,0.6682476380473515,-0.2717520125932368,-0.0408207931149659,-0.7990662194870195,0.6601753184480583
-0.0596614480006099,-0.1255112632901115,-0.4927415410079472,0.0537414202347243,-0.0208556696936172,0.0526197691503113,-0.137815666241869,0.6682476380473515
0.3833601145462626,0.3643923229619225,-0.8859974699475246,0.0073519743355044,-0.0596614480006099,-0.1255112632901115,-0.4927415410079472,0.0537414202347243
0.0677136759274605,0.0310354159278042,-0.5430637000914935,0.9938383591879112,0.3833601145462626,0.3643923229619225,-0.8859974699475246,0.0073519743355044
0.2069761097138419,0.0450022311647,-0.7701556220959205,1.043447528675455,0.0677136759274605,0.0310354159278042,-0.5430637000914935,0.9938383591879112
-0.0239690622405526,0.0381136068314746,-0.6106390960720187,0.7204900346246521,0.2069761097138419,0.0450022311647,-0.7701556220959205,1.043447528675455
-0.1573819766461019,0.1938029761165529,-0.4865406849776033,1.3344826878241367,-0.0239690622405526,0.0381136068314746,-0.6106390960720187,0.7204900346246521
0.0230704820430585,0.111309991733495,-0.7748779032114703,0.1443140282904941,-0.1573819766461019,0.1938029761165529,-0.4865406849776033,1.3344826878241367
-0.4108308640232209,0.0854158355726455,-0.6406831062010928,0.4814866456350224,0.0230704820430585,0.111309991733495,-0.7748779032114703,0.1443140282904941
0.2125359417871781,0.1422220623345098,-0.7087798076900198,0.4969969645256951,-0.4108308640232209,0.0854158355726455,-0.6406831062010928,0.4814866456350224
0.0609911849424871,-0.3525897569404383,-0.7117858677581417,0.942156454594791,0.2125359417871781,0.1422220623345098,-0.7087798076900198,0.4969969645256951
0.1448941099007577,-0.3452916391316539,-0.7018182235234799,0.5323219957956065,0.0609911849424871,-0.3525897569404383,-0.7117858677581417,0.942156454594791
-0.0686173148978568,-0.014697642984181,-0.5538064738356923,0.4307644156700367,0.1448941099007577,-0.3452916391316539,-0.7018182235234799,0.5323219957956065
0.5661695851928824,-0.0381986337460702,-0.7328577031975458,0.8353831399500108,-0.0686173148978568,-0.014697642984181,-0.5538064738356923,0.4307644156700367
0.3079182949217245,0.1120428433674478,-0.3071933822590327,1.0344360573917164,0.5661695851928824,-0.0381986337460702,-0.7328577031975458,0.8353831399500108
0.1623817295664953,0.0038680796110483,-0.4450384216238477,0.7431384670234851,0.3079182949217245,0.1120428433674478,-0.3071933822590327,1.0344360573917164
-0.1882865340021682,0.1124399704166507,-0.142122764598823,0.9251725505167864,0.1623817295664953,0.0038680796110483,-0.4450384216238477,0.7431384670234851
-0.0137456433930423,-0.2406996657943693,0.0343435716145335,0.5338961442419303,-0.1882865340021682,0.1124399704166507,-0.142122764598823,0.9251725505167864
-0.485929666982111,-0.002076287996331,-0.2434709334338138,0.6292342519716309,-0.0137456433930423,-0.2406996657943693,0.0343435716145335,0.5338961442419303
-0.2346494247845827,-0.2591467040103782,-0.3529177607492886,0.3569999089776886,-0.485929666982111,-0.002076287996331,-0.2434709334338138,0.6292342519716309
0.0909759466541413,0.0747566868537427,-0.2220967470634435,0.2952640291063099,-0.2346494247845827,-0.2591467040103782,-0.3529177607492886,0.3569999089776886
0.1341930418167801,-0.3629610620813054,-0.3624688904206997,0.4434615081439442,0.0909759466541413,0.0747566868537427,-0.2220967470634435,0.2952640291063099
0.5455569112399544,0.0673076771888531,-0.3989276971807884,0.5908566973702238,0.1341930418167801,-0.3629610620813054,-0.3624688904206997,0.4434615081439442
-0.0854649937597879,-0.283870426192778,-0.5021079662826438,0.9915762985386972,0.5455569112399544,0.0673076771888531,-0.3989276971807884,0.5908566973702238
-0.059843619536173,-0.0741131681431743,-0.7185670931413026,0.0509110498326803,-0.0854649937597879,-0.283870426192778,-0.5021079662826438,0.9915762985386972
-0.0125371479853481,0.1729364276711089,-0.2287066846287573,0.9411815024475924,-0.059843619536173,-0.0741131681431743,-0.7185670931413026,0.0509110498326803
-0.1936563901618916,0.0439390615887962,-0.522445979907752,0.6791157526381548,-0.0125371479853481,0.1729364276711089,-0.2287066846287573,0.9411815024475924
-0.2689554763050523,-0.3180084860157194,-0.0771617141794181,0.2419801036692552,-0.1936563901618916,0.0439390615887962,-0.522445979907752,0.6791157526381548
-0.0099406291075433,-0.12993383778428,-0.1613641793999852,1.034721080297833,-0.2689554763050523,-0.3180084860157194,-0.0771617141794181,0.2419801036692552
-0.157671454012519,-0.2901273938206206,-0.6348514735726385,0.6878147315990856,-0.0099406291075433,-0.12993383778428,-0.1613641793999852,1.034721080297833
0.0828117915556278,-0.3274962697962189,-0.0722932465766529,0.1778326773204034,-0.157671454012519,-0.2901273938206206,-0.6348514735726385,0.6878147315990856
-0.026807649150405,0.0227373111185038,-1.1480973263558458,1.2150312152410958,0.0828117915556278,-0.3274962697962189,-0.0722932465766529,0.1778326773204034
0.2184666714942083,0.1082724279191877,0.0635169802426411,1.0870241043357982,-0.026807649150405,0.0227373111185038,-1.1480973263558458,1.2150312152410958
0.1021216937837148,0.085142983804555,-0.8820805260957263,0.5182151529240887,0.2184666714942083,0.1082724279191877,0.0635169802426411,1.0870241043357982
-0.0938836167022436,0.1164520101231361,-0.3563018344317775,0.6362155652011853,0.1021216937837148,0.085142983804555,-0.8820805260957263,0.5182151529240887
0.2179682628711937,-0.0023016608184076,-0.3814163332985408,0.4860882908420195,-0.0938836167022436,0.1164520101231361,-0.3563018344317775,0.6362155652011853
0.1876754135323094,-0.0528301093402065,-0.1611588568927467,0.2128280195844342,0.2179682628711937,-0.0023016608184076,-0.3814163332985408,0.4860882908420195
-0.0508798778537808,-0.2073606368857357,-0.5647517597229097,0.8849670961942694,0.1876754135323094,-0.0528301093402065,-0.1611588568927467,0.2128280195844342
-0.1098648600959999,-0.085041291101362,-1.052505683660717,0.9151445671972862,-0.0508798778537808,-0.2073606368857357,-0.5647517597229097,0.8849670961942694
0.0906277688378651,-0.2553382487218014,-0.5583198239905227,0.8239983267792369,-0.1098648600959999,-0.085041291101362,-1.052505683660717,0.9151445671972862
-0.2543983871421685,-0.1633203536426583,-0.4956832405990419,0.7405438336392729,0.0906277688378651,-0.2553382487218014,-0.5583198239905227,0.8239983267792369
-0.1829553888222233,0.0171842881212248,-1.0333574237000491,0.832929787005743,-0.2543983871421685,-0.1633203536426583,-0.4956832405990419,0.7405438336392729
-0.8418324018783789,-0.0227649274146886,-0.4714795066216655,0.2260318208230451,-0.1829553888222233,0.0171842881212248,-1.0333574237000491,0.832929787005743
0.1702250711695263,0.5922301027457544,-0.7828655381226646,0.7810855858168034,-0.8418324018783789,-0.0227649274146886,-0.4714795066216655,0.2260318208230451
0.0798343152562407,-0.2600624444094766,-0.407460826788491,0.534102443660063,0.1702250711695263,0.5922301027457544,-0.7828655381226646,0.7810855858168034
0.1054113624259574,-0.0241741607658148,-0.5024537625000471,0.5187396247726924,0.0798343152562407,-0.2600624444094766,-0.407460826788491,0.534102443660063
0.1645051814670241,-0.275122948618895,0.0810796540241604,0.5595567262107551,0.1054113624259574,-0.0241741607658148,-0.5024537625000471,0.5187396247726924
-0.0171113763955994,-0.0749360029109772,-0.502505862690384,0.5695023232450731,0.1645051814670241,-0.275122948618895,0.0810796540241604,0.5595567262107551
0.0295162858497273,-0.0670725194420935,-0.3447345337007849,0.6108917127551248,-0.0171113763955994,-0.0749360029109772,-0.502505862690384,0.5695023232450731
-0.254334829561596,0.1632651832583477,-0.5292021576677218,0.6245960784375911,0.0295162858497273,-0.0670725194420935,-0.3447345337007849,0.6108917127551248
-0.2941198096019836,-0.0868938638044008,-0.9733786078961124,0.5801736980795998,-0.254334829561596,0.1632651832583477,-0.5292021576677218,0.6245960784375911
0.0819607583098474,-0.0369707279071872,-0.5231137012557621,0.263154599290699,-0.2941198096019836,-0.0868938638044008,-0.9733786078961124,0.5801736980795998
-0.0118835242332863,-0.0831549318494589,-0.2599784771640494,0.7774009080519994,0.0819607583098474,-0.0369707279071872,-0.5231137012557621,0.263154599290699
0.0279008245032313,-0.2707401792509746,-0.2943944693210334,0.3344851991280452,-0.0118835242332863,-0.0831549318494589,-0.2599784771640494,0.7774009080519994
0.1506785790317109,-0.1260126999435379,-0.513874311735485,0.923598852519422,0.0279008245032313,-0.2707401792509746,-0.2943944693210334,0.3344851991280452
0.0626527414003307,-0.0738057071360377,-0.8718592963629579,0.9875463092135456,0.1506785790317109,-0.1260126999435379,-0.513874311735485,0.923598852519422
0.0226205233672631,0.0142661632531324,-0.284067273755122,0.7131031941260679,0.0626527414003307,-0.0738057071360377,-0.8718592963629579,0.9875463092135456
0.0251523715141312,0.1080113488862806,-0.3645380446913978,0.490660949380857,0.0226205233672631,0.0142661632531324,-0.284067273755122,0.7131031941260679
-0.099334679245813,-0.0453335869715198,-0.2615305972006826,0.7909930862071125,0.0251523715141312,0.1080113488862806,-0.3645380446913978,0.490660949380857
-0.5561035691108928,-0.0487307104842825,-0.550632024650549,0.3492773393614199,-0.099334679245813,-0.0453335869715198,-0.2615305972006826,0.7909930862071125
-0.0270061202706268,-0.3325310895635248,-0.9510624489852112,0.3839276225748056,-0.5561035691108928,-0.0487307104842825,-0.550632024650549,0.3492773393614199
-0.1688166551405044,0.1042986603241085,-0.2671049126291068,0.6181546672890629,-0.0270061202706268,-0.3325310895635248,-0.9510624489852112,0.3839276225748056
-0.0403222512847653,-0.1344757747217674,-0.5032943169003568,1.4052873489684972,-0.1688166551405044,0.1042986603241085,-0.2671049126291068,0.6181546672890629
0.2448561782445141,0.1443745959411464,-0.060202951330647,0.2762723870077815,-0.0403222512847653,-0.1344757747217674,-0.5032943169003568,1.4052873489684972
-0.1515822105264873,0.2543897389707222,-0.5000266303852489,-0.0143247238385013,0.2448561782445141,0.1443745959411464,-0.060202951330647,0.2762723870077815
-0.4288668673680627,-0.0363128258657222,-0.5417278065064975,0.3982232950411423,-0.1515822105264873,0.2543897389707222,-0.5000266303852489,-0.0143247238385013
-0.1147302032459366,-0.197745358627375,-0.3557023717221405,-0.0902859354897516,-0.4288668673680627,-0.0363128258657222,-0.5417278065064975,0.3982232950411423
-0.1062530587820369,-0.0032268511990392,-0.6139011733258635,0.3908503437341686,-0.1147302032459366,-0.197745358627375,-0.3557023717221405,-0.0902859354897516
0.0780946220411658,0.0673834081069344,-0.6640320242964773,0.2179105649678258,-0.1062530587820369,-0.0032268511990392,-0.6139011733258635,0.3908503437341686
0.0241700548681458,-0.060971296782681,-0.521622708569781,0.4420232170541016,0.0780946220411658,0.0673834081069344,-0.6640320242964773,0.2179105649678258
0.1674106583730883,-0.1089951607480082,-0.7315044674737156,0.362335658053508,0.0241700548681458,-0.060971296782681,-0.521622708569781,0.4420232170541016
0.079514618417464,0.1088973425750118,-0.5259095907436346,1.0723523159783932,0.1674106583730883,-0.1089951607480082,-0.7315044674737156,0.362335658053508
-0.0413712817643088,0.0961523597208386,0.0500392466410534,0.7091174661689584,0.079514618417464,0.1088973425750118,-0.5259095907436346,1.0723523159783932
0.1973685444294514,-0.0669172424877277,-0.2026528419165949,0.9920492143304862,-0.0413712817643088,0.0961523597208386,0.0500392466410534,0.7091174661689584
-0.2188832300866164,-0.3196328557993397,-0.3810322045497896,0.8018980801746896,0.1973685444294514,-0.0669172424877277,-0.2026528419165949,0.9920492143304862
-0.6170115955326004,0.088190826812762,0.0199668351198506,0.8483222013363536,-0.2188832300866164,-0.3196328557993397,-0.3810322045497896,0.8018980801746896
-0.3421155230466774,-0.1482788218048731,-0.7322714721433017,0.2455401405442157,-0.6170115955326004,0.088190826812762,0.0199668351198506,0.8483222013363536
0.1174028893741128,0.0414194132463351,0.2548582931418641,0.9874587209623258,-0.3421155230466774,-0.1482788218048731,-0.7322714721433017,0.2455401405442157
-0.0158276604161924,0.0292097248894987,-0.6198835522175781,0.8916683945354851,0.1174028893741128,0.0414194132463351,0.2548582931418641,0.9874587209623258
-0.2258164039914095,-0.365021468452143,0.0832306376839872,0.4289428508151264,-0.0158276604161924,0.0292097248894987,-0.6198835522175781,0.8916683945354851
0.0004174469731736,0.0156682791086579,0.1557947977930189,0.7482200293807192,-0.2258164039914095,-0.365021468452143,0.0832306376839872,0.4289428508151264
-0.2372236596589412,0.0994286105000905,-0.9827023596544248,0.6889636322772829,0.0004174469731736,0.0156682791086579,0.1557947977930189,0.7482200293807192
0.0995123473745443,0.1231237603200962,-0.0825539822377388,0.4862858421825192,-0.2372236596589412,0.0994286105000905,-0.9827023596544248,0.6889636322772829
-0.0227387226835205,0.0226798365046276,-0.5849603344276743,0.7651343424263302,0.0995123473745443,0.1231237603200962,-0.0825539822377388,0.4862858421825192
-0.0542336380818619,-0.3820727579991359,-0.6469371181258501,0.901473305754445,-0.0227387226835205,0.0226798365046276,-0.5849603344276743,0.7651343424263302
-0.100941897946568,0.2467840014910376,-0.2604229108434717,-0.0084507068915684,-0.0542336380818619,-0.3820727579991359,-0.6469371181258501,0.901473305754445
0.0602439031617678,0.0794262961084098,-0.8140157242926588,0.5153700782038778,-0.100941897946568,0.2467840014910376,-0.2604229108434717,-0.0084507068915684
