X1,X2,X3,Y1
-0.33316714802371317,0.12029089226236366,-0.31316110560686083,0.782941427479575
0.6028880509802425,-0.3171437352686861,0.1239864849841048,0.05438582433007455
0.14742789418118174,-0.35361693261315535,-0.2980565937011332,0.9857888902714532
0.16942113699471434,-0.023561509737389855,-0.5080750175623913,1.0200293728136614
-0.2717520125932368,-0.040820793114965954,-0.7990662194870195,0.6601753184480583
-0.02085566969361721,0.05261976915031139,-0.13781566624186908,0.6682476380473515
-0.059661448000609914,-0.12551126329011153,-0.4927415410079472,0.05374142023472439
0.3833601145462626,0.36439232296192253,-0.8859974699475246,0.007351974335504496
0.06771367592746055,0.031035415927804226,-0.5430637000914935,0.9938383591879112
0.20697610971384195,0.045002231164700014,-0.7701556220959205,1.043447528675455
-0.023969062240552667,0.038113606831474627,-0.6106390960720187,0.7204900346246521
-0.15738197664610193,0.19380297611655292,-0.48654068497760333,1.3344826878241367
0.023070482043058532,0.11130999173349508,-0.7748779032114703,0.14431402829049417
-0.41083086402322094,0.08541583557264555,-0.6406831062010928,0.48148664563502247
0.2125359417871781,0.14222206233450987,-0.7087798076900198,0.4969969645256951
0.06099118494248716,-0.35258975694043837,-0.7117858677581417,0.942156454594791
0.14489410990075777,-0.34529163913165395,-0.7018182235234799,0.5323219957956065
-0.06861731489785686,-0.014697642984181096,-0.5538064738356923,0.43076441567003676
0.5661695851928824,-0.03819863374607027,-0.7328577031975458,0.8353831399500108
0.30791829492172457,0.11204284336744784,-0.3071933822590327,1.0344360573917164
0.16238172956649535,0.003868079611048381,-0.4450384216238477,0.7431384670234851
-0.18828653400216822,0.11243997041665078,-0.14212276459882306,0.9251725505167865
-0.01374564339304238,-0.24069966579436936,0.0343435716145335,0.5338961442419303
-0.485929666982111,-0.002076287996331095,-0.24347093343381385,0.6292342519716309
-0.23464942478458278,-0.25914670401037826,-0.3529177607492886,0.35699990897768863
0.09097594665414131,0.0747566868537427,-0.22209674706344357,0.2952640291063099
0.13419304181678016,-0.3629610620813054,-0.36246889042069974,0.44346150814394425
0.5455569112399544,0.06730767718885318,-0.3989276971807884,0.5908566973702238
-0.08546499375978792,-0.283870426192778,-0.5021079662826438,0.9915762985386973
-0.05984361953617305,-0.07411316814317437,-0.7185670931413026,0.050911049832680355
-0.01253714798534815,0.17293642767110895,-0.22870668462875732,0.9411815024475924
-0.19365639016189168,0.04393906158879625,-0.522445979907752,0.6791157526381548
-0.2689554763050523,-0.3180084860157194,-0.07716171417941814,0.24198010366925526
-0.009940629107543387,-0.12993383778428005,-0.1613641793999852,1.034721080297833
-0.15767145401251909,-0.29012739382062064,-0.6348514735726385,0.6878147315990856
0.08281179155562786,-0.32749626979621893,-0.07229324657665298,0.17783267732040342
-0.02680764915040506,0.022737311118503856,-1.1480973263558458,1.2150312152410958
0.21846667149420831,0.10827242791918779,0.06351698024264113,1.0870241043357982
0.10212169378371487,0.085142983804555,-0.8820805260957263,0.5182151529240887
-0.0938836167022436,0.11645201012313613,-0.35630183443177754,0.6362155652011853
0.21796826287119378,-0.0023016608184076057,-0.3814163332985408,0.48608829084201954
0.18767541353230946,-0.05283010934020655,-0.16115885689274673,0.2128280195844342
-0.05087987785378088,-0.20736063688573575,-0.5647517597229097,0.8849670961942694
-0.10986486009599995,-0.08504129110136206,-1.052505683660717,0.9151445671972862
0.09062776883786515,-0.2553382487218014,-0.5583198239905227,0.8239983267792369
-0.2543983871421685,-0.16332035364265832,-0.4956832405990419,0.7405438336392729
-0.18295538882222334,0.017184288121224845,-1.0333574237000491,0.832929787005743
-0.8418324018783789,-0.022764927414688652,-0.47147950662166555,0.22603182082304513
0.17022507116952632,0.5922301027457544,-0.7828655381226646,0.7810855858168034
0.0798343152562407,-0.2600624444094766,-0.40746082678849105,0.534102443660063
0.10541136242595743,-0.024174160765814887,-0.5024537625000471,0.5187396247726924
0.16450518146702417,-0.275122948618895,0.0810796540241604,0.5595567262107551
-0.01711137639559948,-0.07493600291097721,-0.502505862690384,0.5695023232450731
0.029516285849727337,-0.06707251944209355,-0.3447345337007849,0.6108917127551248
-0.25433482956159603,0.16326518325834774,-0.5292021576677218,0.6245960784375911
-0.29411980960198364,-0.08689386380440084,-0.9733786078961124,0.5801736980795998
0.08196075830984749,-0.03697072790718726,-0.5231137012557621,0.263154599290699
-0.011883524233286378,-0.08315493184945898,-0.2599784771640494,0.7774009080519994
0.027900824503231367,-0.2707401792509746,-0.2943944693210334,0.3344851991280452
0.15067857903171092,-0.12601269994353795,-0.513874311735485,0.923598852519422
0.06265274140033077,-0.07380570713603771,-0.8718592963629579,0.9875463092135456
0.02262052336726318,0.014266163253132465,-0.284067273755122,0.7131031941260679
0.025152371514131282,0.10801134888628061,-0.36453804469139783,0.490660949380857
-0.09933467924581309,-0.045333586971519846,-0.2615305972006826,0.7909930862071125
-0.5561035691108928,-0.0487307104842825,-0.550632024650549,0.3492773393614199
-0.027006120270626842,-0.33253108956352484,-0.9510624489852111,0.3839276225748056
-0.16881665514050445,0.10429866032410857,-0.26710491262910685,0.6181546672890629
-0.04032225128476538,-0.1344757747217674,-0.5032943169003568,1.4052873489684972
0.24485617824451414,0.1443745959411464,-0.06020295133064707,0.2762723870077815
-0.15158221052648738,0.25438973897072226,-0.5000266303852489,-0.014324723838501363
-0.4288668673680627,-0.036312825865722265,-0.5417278065064975,0.39822329504114234
-0.11473020324593662,-0.19774535862737502,-0.3557023717221405,-0.09028593548975167
-0.10625305878203693,-0.0032268511990392423,-0.6139011733258635,0.3908503437341686
0.07809462204116588,0.06738340810693443,-0.6640320242964773,0.2179105649678258
0.024170054868145874,-0.060971296782681025,-0.521622708569781,0.4420232170541016
0.16741065837308838,-0.1089951607480082,-0.7315044674737156,0.362335658053508
0.07951461841746402,0.10889734257501188,-0.5259095907436346,1.0723523159783932
-0.04137128176430884,0.0961523597208386,0.050039246641053414,0.7091174661689584
0.19736854442945145,-0.06691724248772779,-0.20265284191659494,0.9920492143304862
-0.21888323008661648,-0.31963285579933975,-0.3810322045497896,0.8018980801746896
-0.6170115955326004,0.088190826812762,0.019966835119850646,0.8483222013363536
-0.3421155230466774,-0.1482788218048731,-0.7322714721433017,0.24554014054421575
0.11740288937411289,0.041419413246335135,0.2548582931418641,0.9874587209623258
-0.015827660416192442,0.029209724889498797,-0.6198835522175781,0.8916683945354851
-0.2258164039914095,-0.365021468452143,0.0832306376839872,0.4289428508151264
0.00041744697317362537,0.015668279108657937,0.15579479779301897,0.7482200293807192
-0.2372236596589412,0.0994286105000905,-0.9827023596544249,0.6889636322772829
0.09951234737454434,0.12312376032009624,-0.0825539822377388,0.4862858421825192
-0.022738722683520583,0.022679836504627682,-0.5849603344276743,0.7651343424263302
-0.054233638081861955,-0.3820727579991359,-0.6469371181258501,0.901473305754445
-0.10094189794656806,0.24678400149103769,-0.26042291084347174,-0.00845070689156846
0.06024390316176783,0.07942629610840987,-0.8140157242926588,0.5153700782038778
