X1,Y1
-0.33316714802371317,-0.2451512886596439
0.6028880509802425,0.1387297515842057
0.14742789418118174,0.1162806087281071
0.16942113699471434,-0.32355054124171534
-0.2717520125932368,0.16642014738289423
-0.02085566969361721,-0.0028796903096523635
-0.059661448000609914,-0.41951335776067267
0.3833601145462626,0.020444100679692163
0.06771367592746055,0.32644174566835393
0.20697610971384195,0.10826591892740628
-0.023969062240552667,0.2299343585940471
-0.15738197664610193,-0.3880371435692155
0.023070482043058532,0.00809262297306014
-0.41083086402322094,-0.08449279136607932
0.2125359417871781,-0.3025803899040279
0.06099118494248716,0.29384148510613073
0.14489410990075777,0.3914004084958058
-0.06861731489785686,0.5060630421096627
0.5661695851928824,0.29763602622167545
0.30791829492172457,0.1800403792872249
0.16238172956649535,0.19759430067400585
-0.18828653400216822,0.24718815834093422
-0.01374564339304238,-0.058404482735315455
-0.485929666982111,0.01305637814266011
-0.23464942478458278,0.00569103777898039
0.09097594665414131,-0.12340591580931176
0.13419304181678016,-0.16801760447285802
0.5455569112399544,-0.06950750177554443
-0.08546499375978792,0.36424568927878986
-0.05984361953617305,-0.04833755827157651
-0.01253714798534815,0.04901317368875792
-0.19365639016189168,0.1530337033021062
-0.2689554763050523,-0.18882755333787044
-0.009940629107543387,0.07398171937539212
-0.15767145401251909,0.07872836138822815
0.08281179155562786,-0.3970467675428581
-0.02680764915040506,0.3904616314271237
0.21846667149420831,-0.1554525886224722
0.10212169378371487,-0.3571017075790394
-0.0938836167022436,-0.24528655802089996
0.21796826287119378,-0.3165434207863569
0.18767541353230946,0.08430493573691512
-0.05087987785378088,-0.011996880433082086
-0.10986486009599995,-0.12256848433110254
0.09062776883786515,0.10153764604881615
-0.2543983871421685,0.10839525580383562
-0.18295538882222334,-0.03412768961407889
-0.8418324018783789,0.018365064514857088
0.17022507116952632,-0.18867003659643575
0.0798343152562407,-0.49330418916365
0.10541136242595743,-0.07804886722908924
0.16450518146702417,-0.5376095632036143
-0.01711137639559948,0.05900758986067969
0.029516285849727337,-0.023295761112743212
-0.25433482956159603,0.26676888822695827
-0.29411980960198364,0.19134277005346434
0.08196075830984749,-0.07912546228727117
-0.011883524233286378,-0.11236638201882351
0.027900824503231367,0.10546093860178032
0.15067857903171092,-0.14085951322577253
0.06265274140033077,0.04385558441398927
0.02262052336726318,0.2645015200937228
0.025152371514131282,-0.15066835708811321
-0.09933467924581309,0.20300344785437527
-0.5561035691108928,0.12062391604576873
-0.027006120270626842,-0.48208278992763026
-0.16881665514050445,0.22590036745228873
-0.04032225128476538,0.09863810958337837
0.24485617824451414,-0.004906451167558314
-0.15158221052648738,-0.11574699840058754
-0.4288668673680627,-0.2974853472432941
-0.11473020324593662,-0.32390184729681554
-0.10625305878203693,0.07967009201004457
0.07809462204116588,-0.304510423446212
0.024170054868145874,0.128696804829419
0.16741065837308838,-0.3269759118606543
0.07951461841746402,-0.0019559735665007627
-0.04137128176430884,0.04445228946567824
0.19736854442945145,0.6007742415315929
-0.21888323008661648,-0.2935892759845115
-0.6170115955326004,0.2789118210947358
-0.3421155230466774,-0.22042892245626022
0.11740288937411289,-0.04418999641885758
-0.015827660416192442,0.06167671448396991
-0.2258164039914095,0.09344338426837875
0.00041744697317362537,-0.14433319191788652
-0.2372236596589412,0.36093617738392214
0.09951234737454434,-0.22716042174731266
-0.022738722683520583,0.3168589138495568
-0.054233638081861955,-0.19099397649685412
-0.10094189794656806,-0.05235348376340804
0.06024390316176783,-0.3325033009157944
-0.06455710521524223,0.12617145572748042
-0.3475020309819822,0.3329488755091562
-0.2881532372450397,-0.1726819380637073
0.5137584916037364,-0.1801439823582028
0.3390989483967659,-0.10059716951436565
0.10175053256999568,0.05937343018592875
-0.12604830935892,-0.38711488849390785
0.5560660902553634,-0.3012767909335816
0.16271286054915984,0.2630919406328176
0.11350984600666102,0.3901490645848391
-0.021310122364676658,0.7561591133366635
-0.12132201353699693,-0.17548341910271334
-0.3285305957322079,0.30797295025601235
0.32645723499778073,-0.08212588157194065
-0.01848134201864201,0.07456441883033607
-0.180519313955648,0.08925643936434113
-0.09802155045566832,-0.0706633796249621
0.034425144437897987,-0.02551929618158357
-0.20750106722980557,-0.10734917451905866
0.24927634786032776,-0.45897864204171807
0.14525064040651892,-0.31609227888412683
0.1153317299797866,0.21103950236944002
-0.02913060731749133,-0.0413253059373824
0.05864512384136352,-0.18103246153383945
0.0367524104449204,0.010042828217983642
0.07109402470553436,0.204808293950173
-0.35493765374333486,0.05941585165561693
-0.03679782307016252,-0.32530734418213236
-0.49616338882199107,0.2873162380930908
-0.0024130290559576635,0.19704731695917382
-0.0830081981370036,0.11163408506702387
-0.24769803627986703,0.2037078232924065
-0.31451657560041496,0.2080176428363648
0.03846153720529873,0.15267593382826994
-0.21460270678336285,0.15870932410591412
0.37892734456228194,0.05461993717652515
0.035300489612231964,0.2688391362241982
-0.07297433612973944,-0.28522174091459157
0.0400508913461218,0.13707436818203378
-0.6162065987858222,-0.35020201572727283
0.49699664052758713,-0.46440094444355323
-0.007191419456732894,0.5182673891164593
0.1663395264881834,0.19915521938394076
-0.359030846736195,0.43513701621657674
-0.00539751946985323,-0.22750082393183282
-0.003744105483689053,-0.3155095983423835
0.41603844045005894,-0.07900613701497718
0.030903294091018104,0.17548166083520716
-0.010872266065402501,0.01731004372566875
-0.12522005918446974,0.27360719644796444
-0.0819776352429065,-0.1582701537638732
0.0084265895651909,0.04332400058278711
-0.026005991537623573,-0.2677235638050735
-0.6269190737035879,0.09086678271806649
0.21099134595680755,-0.2622988229928752
0.3136763563011194,-0.12589502843779998
-0.2536904808394391,0.047635235366372916
0.02282481199631949,-0.1632361972924199
-0.3047747173911828,-0.07619255404590139
0.08428357714020716,0.32239027150636923
-0.114836694850738,-0.007488659054474673
0.07662789573229531,-0.12380634251736435
0.12076286829705093,-0.5275786933410567
0.15380140805495,-0.1989038101124211
-0.3063150568163618,-0.022596805168515588
0.35601864646850967,-0.31379844694719083
-0.15478594169110274,0.4827631069516689
-0.5174044690894056,-0.1191714737870935
0.02319045396997051,0.11344912168022458
-0.05959458062854042,0.009791093280972225
0.21505092815121607,-0.029258030696831507
0.19127215429123054,0.046688595202587356
-0.09085770360562577,0.06124096327091675
0.47144768918673213,0.3933419473055219
-0.10808034817584275,-0.42900380974545005
0.006102240752603169,-0.5757713382263154
-0.1336252188615589,-0.15342005730397634
0.4103961128671186,-0.06438768118838877
-0.22173026224821685,0.3253632404953747
-0.4809495099254819,0.01940319300067285
-0.027747949719234822,-0.3048028280558321
0.8348494478845367,0.23728561133513165
0.3052403048479933,0.5810820365000732
0.13722299436373928,0.15290956941158695
0.3036168502646236,0.28789981160569517
0.3085270466286903,0.17518205845705223
0.007672732896226913,-0.038633716871906296
-0.09162048987375941,0.1681955940249509
0.1567253930966167,-0.022933265344011248
0.0779440047185747,0.046952169824900886
-0.0581282127635112,0.3964654471270312
-0.33255499444827386,-0.6722526369720233
0.13578463197043433,-0.5134650601489321
-0.12862408770390354,-0.2687191972236517
0.41281207602309206,-0.1601302715323977
-0.1456724846866542,0.08195787142450316
-0.2802742804506126,-0.4627929281858919
0.2166081066808386,-0.3809253150735069
-0.23595384773542566,-0.1523938858911391
-0.20470341763896685,0.5270521468591745
0.04422496479162732,0.3698034797009425
0.2759641959308966,-0.1043597845280117
-0.18645352197716955,-0.0003141412831268592
-0.09519314678694896,-0.3862781657976162
0.16150237012691832,-0.5465152235076379
0.5740067821320766,0.018261207135514074
0.0002960559433265336,-0.04658357464112345
-0.24856529233520447,-0.03716521786027521
-0.7144814990540008,-0.5274822418499822
-0.1552702180219805,-0.4948019037071273
-0.266056984052447,-0.0382559005240614
0.0876104711791655,-0.02576047181688003
-0.2817844631782692,0.12727397737498675
0.00254265274046763,-0.4682591633930592
0.09816449010225635,0.20674395265295367
0.03532691533581867,-0.18352204145843648
-0.18308775900840701,0.16232262439924675
0.18702244825881145,-0.09044565101430384
0.11246713730883982,-0.29743813641565253
0.12972550471265032,-0.052673925436776216
-0.267217701197723,0.13044013654419348
-0.2786618079448642,0.03760686371331903
0.38554543831996524,-0.16193424709134968
-0.045744637404361334,0.5332501290227597
-0.10131515715008181,0.22718992445230965
-0.004609377836020976,-0.1217624175896217
0.07865483068073315,0.17687076336286445
0.48333611359074324,0.5159476361193722
-0.1111716922115176,0.6827879237534902
0.37809835612942627,-0.3769070282043399
-0.5989818823402093,-0.10556223050270402
0.023345442211893573,0.13202873620533823
0.062247106229438603,-0.2798441408397771
-0.3097594206154292,-0.3328233445559147
-0.2535617325383204,-0.2635158571446048
-0.03521692382954055,-0.0068500400973285636
0.5378583894288119,-0.05573900919971232
0.04256790582612372,0.028959933183935804
0.4011871938029752,-0.17290360313704206
