X1,X2,X3,X4,X5,Y1,X1:1,X2:1,X3:1,X4:1,X5:1,Y1:1
-0.367519362346199,0.1824563373915002,0.9902117642057884,-0.0582129852649281,0.1597751908642828,0.1197078958986734,-0.550648512490274,-0.397125413447346,0.093917746683194,0.0290436827357215,-0.0468388774493891,0.0544967590286545
0.036080911430815,0.3958871033114912,0.1828526566426306,-0.2701409879191593,0.4468471749705588,-0.2211194669938126,-0.367519362346199,0.1824563373915002,0.9902117642057884,-0.0582129852649281,0.1597751908642828,0.1197078958986734
-0.0892544194347477,-0.0732082470388607,0.286994837024415,0.5587154908621936,-0.1873957962761516,-0.2263763350790097,0.036080911430815,0.3958871033114912,0.1828526566426306,-0.2701409879191593,0.4468471749705588,-0.2211194669938126
-0.0047418582922816,0.323166760522508,-0.4277277839118268,0.2222619719037008,-0.6320316125832823,0.152335104101166,-0.0892544194347477,-0.0732082470388607,0.286994837024415,0.5587154908621936,-0.1873957962761516,-0.2263763350790097
-0.2407580204288127,0.1083595221836075,-0.4684588573097026,-0.8435777106803031,0.0451380439837835,0.1792460632230378,-0.0047418582922816,0.323166760522508,-0.4277277839118268,0.2222619719037008,-0.6320316125832823,0.152335104101166
0.2481960292470626,-0.5312327854961961,0.5589492343680947,0.1335361371137786,-0.260785219834559,0.2075290404105367,-0.2407580204288127,0.1083595221836075,-0.4684588573097026,-0.8435777106803031,0.0451380439837835,0.1792460632230378
0.219519347862911,0.0460972172991351,0.0645881494285908,0.0317195295328812,-0.1331180864293622,-0.105764569759988,0.2481960292470626,-0.5312327854961961,0.5589492343680947,0.1335361371137786,-0.260785219834559,0.2075290404105367
0.0186361094880436,0.0645301788892366,0.4101801314396572,-0.1138659141392938,-0.8202636378182606,0.0306869710163302,0.219519347862911,0.0460972172991351,0.0645881494285908,0.0317195295328812,-0.1331180864293622,-0.105764569759988
0.3181458219946124,0.242391601994723,0.1309487974654893,0.3240872912804621,-0.145283370929808,0.0508637598326479,0.0186361094880436,0.0645301788892366,0.4101801314396572,-0.1138659141392938,-0.8202636378182606,0.0306869710163302
0.1319470429767172,-0.0891880637116606,1.0114902932666323,0.5902054760647185,0.0025999223531197,-0.2605553056253787,0.3181458219946124,0.242391601994723,0.1309487974654893,0.3240872912804621,-0.145283370929808,0.0508637598326479
-0.2425215696941032,0.3972941259146944,-0.2502192696552959,-0.0707845292838657,0.0516722385826149,0.0240012056723263,0.1319470429767172,-0.0891880637116606,1.0114902932666323,0.5902054760647185,0.0025999223531197,-0.2605553056253787
0.1040740176884,-0.1285677969504894,0.1122289746367398,-0.0015149650676998,-0.019626557160682,0.0211698652335529,-0.2425215696941032,0.3972941259146944,-0.2502192696552959,-0.0707845292838657,0.0516722385826149,0.0240012056723263
-0.2706292950890367,0.1099195304109136,-0.1503965684936721,-0.0692104765579336,-0.1191240310726343,0.1137498645399478,0.1040740176884,-0.1285677969504894,0.1122289746367398,-0.0015149650676998,-0.019626557160682,0.0211698652335529
0.2479285635259275,-0.0580817076243281,0.4140730766855467,-0.196584362577414,-0.0784201893787827,-0.087232963856249,-0.2706292950890367,0.1099195304109136,-0.1503965684936721,-0.0692104765579336,-0.1191240310726343,0.1137498645399478
-0.0140907907654246,-0.0609807445405307,0.3116849041434573,-0.2735417544462268,-0.2561623204636502,0.1908426798067207,0.2479285635259275,-0.0580817076243281,0.4140730766855467,-0.196584362577414,-0.0784201893787827,-0.087232963856249
