X1,X2,Y1,X1:1,X2:1,Y1:1
-0.367519362346199,0.147963980745817,1.0469599852749416,-0.550648512490274,-0.3248847207951696,0.1625794898987303
0.036080911430815,0.1664421544527305,0.1214763917499449,-0.367519362346199,0.147963980745817,1.0469599852749416
-0.0892544194347477,-0.0371502419133717,0.2006279470745042,0.036080911430815,0.1664421544527305,0.1214763917499449
-0.0047418582922816,0.0769715306421802,-0.2621957091308395,-0.0892544194347477,-0.0371502419133717,0.2006279470745042
-0.2407580204288127,0.1432580518283271,-0.3701201408200397,-0.0047418582922816,0.0769715306421802,-0.2621957091308395
0.2481960292470626,-0.1564564756165593,0.2287310157550374,-0.2407580204288127,0.1432580518283271,-0.3701201408200397
0.219519347862911,-0.1358840217377397,0.0394039347574912,0.2481960292470626,-0.1564564756165593,0.2287310157550374
0.0186361094880436,0.0364728238310624,0.4836985653440682,0.219519347862911,-0.1358840217377397,0.0394039347574912
0.3181458219946124,0.1738014094896666,0.0774648749281783,0.0186361094880436,0.0364728238310624,0.4836985653440682
0.1319470429767172,-0.2241427184655358,1.0752732144073565,0.3181458219946124,0.1738014094896666,0.0774648749281783
-0.2425215696941032,-0.0380533099745985,0.0133509531105229,0.1319470429767172,-0.2241427184655358,1.0752732144073565
0.1040740176884,-0.0469518738999203,0.1908312795513605,-0.2425215696941032,-0.0380533099745985,0.0133509531105229
-0.2706292950890367,0.0803481568605941,-0.1740893031110227,0.1040740176884,-0.0469518738999203,0.1908312795513605
0.2479285635259275,-0.0016721683759701,0.364563009240479,-0.2706292950890367,0.0803481568605941,-0.1740893031110227
-0.0140907907654246,-0.1049402663797162,0.2202125568213506,0.2479285635259275,-0.0016721683759701,0.364563009240479
-0.052174448771408,0.2400233850457735,-0.1665406433453239,-0.0140907907654246,-0.1049402663797162,0.2202125568213506
-0.1921814854581982,-0.1036664692759484,-0.1349623989744243,-0.052174448771408,0.2400233850457735,-0.1665406433453239
0.3450427616650047,-0.056152394124912,0.5609492169151595,-0.1921814854581982,-0.1036664692759484,-0.1349623989744243
-0.0436134775692022,-0.3059483575098838,0.5001295149475797,0.3450427616650047,-0.056152394124912,0.5609492169151595
-0.1208886848909422,-0.1371869237941984,-0.2092861939552735,-0.0436134775692022,-0.3059483575098838,0.5001295149475797
-0.0993840689813747,0.0992100926463782,0.0038462162962831,-0.1208886848909422,-0.1371869237941984,-0.2092861939552735
0.1502357635138824,0.0616322888249509,0.6016401439629339,-0.0993840689813747,0.0992100926463782,0.0038462162962831
0.1031407488756386,0.1152507137114922,-0.0005246413571597,0.1502357635138824,0.0616322888249509,0.6016401439629339
0.1164871858556112,0.1059204372017254,0.0825676007937062,0.1031407488756386,0.1152507137114922,-0.0005246413571597
0.121592345353618,0.4013406403747186,0.3504002468488653,0.1164871858556112,0.1059204372017254,0.0825676007937062
0.6044458206370776,-0.1437678415239602,-0.5309034244767991,0.121592345353618,0.4013406403747186,0.3504002468488653
-0.1147041455363547,-0.3113168522742334,-0.1407685868896115,0.6044458206370776,-0.1437678415239602,-0.5309034244767991
-0.144572326751225,-0.2019575501533468,0.1337460147371901,-0.1147041455363547,-0.3113168522742334,-0.1407685868896115
-0.229674351811166,-0.135269521344336,0.5570254770136387,-0.144572326751225,-0.2019575501533468,0.1337460147371901
0.173850351207579,-0.1873039074691,0.4665888446450842,-0.229674351811166,-0.135269521344336,0.5570254770136387
0.3186343932927357,0.0180052937894365,0.3985110392762773,0.173850351207579,-0.1873039074691,0.4665888446450842
-0.0321598495119905,0.2408094754475807,0.0296404957766968,0.3186343932927357,0.0180052937894365,0.3985110392762773
-0.2371207433822291,0.2959829495619344,0.3162015090275306,-0.0321598495119905,0.2408094754475807,0.0296404957766968
-0.2326966513145268,0.0969479026144347,-0.1110562564782704,-0.2371207433822291,0.2959829495619344,0.3162015090275306
0.1836194205701404,0.4116366261022784,0.2146883353553554,-0.2326966513145268,0.0969479026144347,-0.1110562564782704
0.2097716156814957,-0.0685088993263068,0.1644353780761585,0.1836194205701404,0.4116366261022784,0.2146883353553554
0.1532966148608325,-0.3138342830246443,0.645111601339988,0.2097716156814957,-0.0685088993263068,0.1644353780761585
-0.1878294827779126,0.2024621920657955,0.2184271787942466,0.1532966148608325,-0.3138342830246443,0.645111601339988
0.0655238244537603,-0.3534500596084572,-0.1306653188462503,-0.1878294827779126,0.2024621920657955,0.2184271787942466
0.0329327054712933,-0.1451412364659451,0.6596380424900083,0.0655238244537603,-0.3534500596084572,-0.1306653188462503
0.0617213626836241,0.0999860003804555,0.58131904737417,0.0329327054712933,-0.1451412364659451,0.6596380424900083
0.2459468507328526,-0.0196817418721804,-0.1367639549827105,0.0617213626836241,0.0999860003804555,0.58131904737417
0.0631062715056291,-0.0367086213915444,-0.2532952512000197,0.2459468507328526,-0.0196817418721804,-0.1367639549827105
0.1916125069343073,-0.2269942241520035,0.4803850949769112,0.0631062715056291,-0.0367086213915444,-0.2532952512000197
0.0190731127280233,-0.002076643552412,-0.3190011047545235,0.1916125069343073,-0.2269942241520035,0.4803850949769112
0.0815993313429514,0.1929433528477561,-0.4453762582300937,0.0190731127280233,-0.002076643552412,-0.3190011047545235
0.1781710163569442,0.0038386178711219,-0.0965566634665561,0.0815993313429514,0.1929433528477561,-0.4453762582300937
-0.4112589508053365,-0.1596020242226796,0.0807883283399654,0.1781710163569442,0.0038386178711219,-0.0965566634665561
-0.0902220937873284,-0.2398258937592532,-0.2017333757689183,-0.4112589508053365,-0.1596020242226796,0.0807883283399654
-0.1327551670562846,-0.1556358786301509,0.237699875433716,-0.0902220937873284,-0.2398258937592532,-0.2017333757689183
-0.1803130660297901,0.0754219575560365,0.2102832872853852,-0.1327551670562846,-0.1556358786301509,0.237699875433716
-0.0776545047686886,0.0660538510601612,-0.1362544520587457,-0.1803130660297901,0.0754219575560365,0.2102832872853852
0.4219233020904445,-0.1538889075764943,0.6528951898042098,-0.0776545047686886,0.0660538510601612,-0.1362544520587457
-0.2443669999889836,-0.4249947965609611,0.2603871587570442,0.4219233020904445,-0.1538889075764943,0.6528951898042098
0.2732810964830471,0.0807429507141132,0.6115676750039567,-0.2443669999889836,-0.4249947965609611,0.2603871587570442
-0.4749631077102552,-0.172574622822009,-0.4434130219395611,0.2732810964830471,0.0807429507141132,0.6115676750039567
-0.0945159496298791,0.1324648739139326,-0.32172607384871,-0.4749631077102552,-0.172574622822009,-0.4434130219395611
0.0459344525021813,-0.1453539721865186,0.1292431125579221,-0.0945159496298791,0.1324648739139326,-0.32172607384871
0.1654518876075691,-0.1899132705961566,0.7009558363209267,0.0459344525021813,-0.1453539721865186,0.1292431125579221
0.2007323396748673,0.0294456569617504,-0.1712407851643216,0.1654518876075691,-0.1899132705961566,0.7009558363209267
0.223909582713641,0.4532423992650627,0.0809912071156489,0.2007323396748673,0.0294456569617504,-0.1712407851643216
-0.0984220804516384,0.1439929851830028,-0.5573032341484067,0.223909582713641,0.4532423992650627,0.0809912071156489
-0.1304914070020532,0.0261866998181847,-0.244273933001932,-0.0984220804516384,0.1439929851830028,-0.5573032341484067
0.2421499855636931,0.068985360498016,0.0981130967990978,-0.1304914070020532,0.0261866998181847,-0.244273933001932
-0.0539925894425821,-0.3366332500528334,-0.1369088419520011,0.2421499855636931,0.068985360498016,0.0981130967990978
-0.3600420845484027,-0.2157579032785447,-0.1914510047994985,-0.0539925894425821,-0.3366332500528334,-0.1369088419520011
-0.3198522108900746,-0.4826991537699819,-0.2577901678362636,-0.3600420845484027,-0.2157579032785447,-0.1914510047994985
-0.2595007186630497,0.3325497096570446,-0.3008957940684952,-0.3198522108900746,-0.4826991537699819,-0.2577901678362636
0.1403156774279662,0.2936235884722013,0.0361567827873252,-0.2595007186630497,0.3325497096570446,-0.3008957940684952
0.0401973886292134,0.0755151501217652,0.0930317695486042,0.1403156774279662,0.2936235884722013,0.0361567827873252
0.1948784600733291,0.0259744299522659,0.198554805877938,0.0401973886292134,0.0755151501217652,0.0930317695486042
-0.1205852336907737,-0.2982765428480132,-0.2457962407673165,0.1948784600733291,0.0259744299522659,0.198554805877938
0.0447452949950609,-0.042158066167602,0.5111056231363196,-0.1205852336907737,-0.2982765428480132,-0.2457962407673165
0.1765628943391846,0.3445681217709465,0.2919814501781235,0.0447452949950609,-0.042158066167602,0.5111056231363196
-0.0873081187523295,0.0252633166968343,-0.1162051632085081,0.1765628943391846,0.3445681217709465,0.2919814501781235
0.1289175134134429,-0.1085472293595128,-0.0106465589960816,-0.0873081187523295,0.0252633166968343,-0.1162051632085081
-0.186818022015566,-0.3379702355031257,-0.0985831663056001,0.1289175134134429,-0.1085472293595128,-0.0106465589960816
-0.1024661480877057,0.2653489774219511,0.2766192572563876,-0.186818022015566,-0.3379702355031257,-0.0985831663056001
-0.107739421981612,-0.0134728593549377,0.4251432384365454,-0.1024661480877057,0.2653489774219511,0.2766192572563876
