X1,X10,X2,X3,X4,X5,X6,X7,X8,X9,Y1
-0.38103195734428086,0.1258867892422425,-1.2376874797962165,0.2748153039317884,0.5197843765779737,-1.3009680396422623,0.8265141360865023,-0.21707936017041324,0.29050678381042316,-0.7850793656655748,0.11838193947999802
-0.42975859052937876,-0.19491590987273358,-1.1015635679332458,-0.9161425626764542,0.9302954602629971,0.045535124940525674,-0.9295296167171192,1.12068392908869,-0.9317332974073961,-0.5882352217437649,-1.7766324491646306
0.7145145345260021,-0.25688875214406587,0.24011210872192443,0.23989209594589442,-0.8858476597295026,0.8641251558537015,-1.14739682100642,0.7647626751490584,-0.49630303945627585,-0.5458002054260948,-0.6553677411219592
1.0450770892435226,0.684326719732472,-2.205523733815799,1.368163676369697,-0.21340385179490354,0.08238240439329896,0.11260028527339197,1.0782787550416513,1.1142669956245188,-0.5382359024275076,-1.4245282623199218
-0.04729056529363323,0.4089814128071999,0.28863771777068375,0.6297755736951465,-0.6412670019988014,0.02451810930245338,0.6943169385227016,-1.6791134897728368,-0.9121110704669955,1.97799874319386,-0.3790630061153988
1.423679638546692,0.3855355088161733,-0.8975624402914707,0.040485540261375456,-0.7263695104214556,1.0496060719427904,-0.6754829677937376,0.18723661243387818,0.7055889075228977,-0.748594084129222,0.5876367706192245
0.06669121737679465,0.4778142415327734,1.1065886377822292,-0.4781948936713045,-0.3841552192655324,-0.7608675450938992,-0.8834052730230747,0.9933011790322701,1.254084700130195,0.532439908039479,-0.4642192068476275
-0.5394436918770661,0.6808165509188825,-0.3443016869291017,-0.9261469764983797,-0.03727205735234916,0.016874647322954645,0.6497663368474017,0.24248620658424203,0.2888240346870825,-0.5723215379651792,0.7125798341152372
0.3293421734386562,-1.999646413094034,0.4824338244021206,-0.043802670623638525,-0.6970266397701727,0.3027294811013483,0.40280132957239795,1.4285599232854211,2.0227003148318463,-0.0364636536050481,-0.14923259988688278
-1.0328086030818262,-0.2840529345209279,-0.5861423399115904,0.5330790707189421,-0.21527497316457855,-0.6399209255676608,1.9816438228720077,-0.7604573644140356,-1.213435846181223,-2.0653790835116133,0.6776065762666953
0.9001893092190182,-2.070745976850865,0.5323375433340254,0.538676763268154,1.3519692325366062,-0.26897817654322626,0.0315410930122907,0.17788223396092173,-0.2928524913631376,-1.3171794033567648,-0.0016732005940235186
-0.30756418918166417,0.11003144611470961,0.7202628319156358,-1.1803801253687203,0.5673639638857052,-0.47641388974828075,0.5305518967589468,0.8749909348378329,0.9705309497999471,-1.6930034285560625,3.056134955896295
-0.024113552299476742,0.06999022559041844,-0.17604464639438036,-0.028681469387012444,0.6461589289663775,0.2600752328696679,0.9031247143748067,-1.4872857307681895,-1.7906560221842978,0.3798878005832045,-0.4790876191824805
-0.3998900109342788,1.1033375479268348,0.7607931309728689,0.29434454262162035,0.35087324321120833,-0.8803179346284664,-1.510389656603386,0.49295813960441726,0.26888538023789016,1.2239643442235082,-0.5458362164161976
1.2513799385834732,1.2431639642744583,-1.297647827109637,-0.6266872635823375,-0.7049901081814487,0.6479248818511181,-0.6590637564561398,-0.5513004152737367,-0.48536238023971345,-1.3334757359010987,-0.8393170743041126
-0.08721586707911981,0.2740766997906499,0.681536619316183,0.5634912018016912,-0.39865489578574165,-0.7131536025732358,-1.3294939449164966,-0.5576376107746589,0.9485828764833676,0.05294350647030131,-0.5369751672411587
-0.7722218300797061,-0.4177990166678745,0.8027112855698493,0.14675335281591376,-0.16562197396733755,-0.4817685007121578,-1.11955156201957,0.2973435103780294,0.935295155377865,-1.4364240531325938,-1.6195437178379042
-0.790701584656945,0.5519404781173158,0.990034789716042,0.9256874836937924,0.04191797596170975,-0.5960386271878467,0.9803748514304728,1.7154738334712107,0.35003341421281675,-0.11837218899697209,-0.17383920812132803
0.31180998166576956,-0.4449142706669583,2.010615958760025,1.6624934921507641,0.7825904295337979,0.38758981055192704,0.8299915393684303,0.7182679276284669,-1.0245701770780025,1.3628135291278214,-2.2631217592117348
0.7038850856705857,0.0731786540897182,-0.7598388483657521,0.6964180428004462,0.290688190070065,-2.251898989403623,0.5731093947274817,-0.33972438940931526,0.6545959006151894,-0.21367813288471887,0.314870642651676
0.7084886587386072,1.0448927896808082,-1.4538981461828437,-1.0469954142112408,0.3973607528351863,0.7649176852389795,-2.668333007424334,0.5230080998005057,3.1690878279120986,0.5284974985667912,-1.1414041993086437
0.6340725490374268,-0.4742898855986254,-1.3675860904625112,-1.4784168725172828,-1.3893306603563784,-0.6992564790864014,1.5379208011060044,1.240510630721955,0.23147255529099012,1.4397749041355112,-0.5832637684566948
2.544612642494898,0.8673250606063301,0.08629225935205925,0.21801653495252712,1.2255711698321798,1.4390516983961925,-0.7048488299344581,0.1288966537389055,-0.5886613874953902,-0.008945785333937336,0.13689551432061217
-0.6656843632228686,0.7411020929195111,0.3611218550825938,-0.5662702433640402,-0.7870842912993901,-0.4618395959991963,1.706428504616363,0.24239685118355686,-0.7050185613491033,-0.75870752232238,2.7012853412320403
-0.2736600850107919,-0.8649522522435071,-0.12875609343207203,-1.050928268985731,0.27571485388979117,0.38282567105742726,-1.0816662379712245,0.13176896373318034,-1.0274173465382355,0.4022824319277689,-0.47094211851305573
-0.7822317459576297,1.0328466540907526,-1.3454003477643928,-0.8777421982621418,-0.5311321324241142,1.562047797726404,-0.8020002902305037,0.725751603052614,-0.007424166768872253,-0.8175843591053984,0.19975319110322287
0.8363572041582867,0.7619281220048887,0.62698164232532,0.05067095673111968,0.5722481176640423,-0.08615970821508397,-2.117236472836333,-0.30682336614312594,-0.8517818413214515,0.6574104323541877,-0.9756762840715215
1.1463776556456142,0.17484259291915213,-1.2935033890475591,-0.6152483661407859,-0.8755413092250939,0.9368312890724462,0.3122798657843254,-1.6263032516288325,0.2598055817843355,0.37454637337582514,-1.0422206173954145
-0.23099577889426579,-0.6755661874510891,0.6986290553902443,-0.06028060268361738,-0.22596062210163817,0.158080142079961,-1.5409912311971221,-0.8249889876668224,1.9406211764439356,-0.9835159477496895,-0.963711453066966
-1.6606946928003659,-0.7708972173132396,2.815546057481882,0.6920331285318307,-0.13003030520354925,-0.01472485727434981,-0.9609656002836318,0.6513643841912443,1.6188313612269671,-0.27450757415444804,0.7877655946792769
-0.9026964938980288,-0.4545031494159183,0.7973690156593171,0.4961641043314246,-1.6670421788692509,-0.38797632027721946,-0.4273650555413923,-0.21931956058790159,-0.3568996615156306,-0.06843175313899254,-1.0909162745457224
0.456750430667775,0.6084540595514426,0.7625656227126365,2.8155458054049687,-0.012171965324562307,0.5063555986186576,1.0759158319093798,-0.3503507896294927,-0.8767834939115331,1.133902006803893,1.5726363823478238
0.7105479269281418,-0.8657722567838566,-0.331686040160634,0.5154604474899869,0.17827963258361482,-0.8516516050395155,0.7384250476867269,0.24284649160830807,1.7384686987915865,1.1543156091295197,0.21710427816549246
0.6022526739978366,0.5050546893424849,-1.7745585453739905,-0.9600489279042281,0.10201120493229474,-1.1146361935512366,1.564355883100151,-1.3876072231691916,-0.161075568811242,0.4622970414365331,-0.9056568605999924
-0.28015290021794953,-1.147320369056757,-0.7742858414229739,0.09686525471110378,1.4784208761829494,-0.1723840559326108,-1.3751983672663093,0.29251155803754675,-0.9027208477128975,-0.17761357190689858,-0.01723951237163997
0.11385135047971008,-0.1262515148845726,-1.0203503843833086,-0.1398020909710834,-1.8783651967058133,-0.40271312099356044,-0.16725312545434115,0.5348974426885857,0.4049346231822447,0.17570258714096507,-0.16680072191610362
0.5283160916293592,0.18244079788607678,-1.137723149877734,0.9934040135028795,-0.3575558585441929,-0.28666842215295285,-1.0524364041088314,0.8429682330346862,0.1299602858150934,-0.9584904771075773,0.32895427690454493
-0.10163824738001893,2.4805214870285166,1.8480006868925754,2.0026241549883306,-2.3977786269189143,0.3374744444505327,-0.3752080172542467,1.5392410902301916,-1.7767557319940417,-1.3482475154160765,-1.5793151873463749
0.7518206682599122,-1.280709561166634,0.7385965632610278,-0.3402562302765083,-0.6149332293864667,1.2889506450232189,0.6262836333154371,-0.6200083128884029,-1.2354284807454239,-2.5069732315625335,-1.0887387484390059
-0.12037343064458612,1.522989917309304,0.590197374940067,0.3678340963956846,-0.7765507318342881,-1.0729970797247783,0.5413589590938129,0.722508724473513,0.8963188138055338,0.13407424790279796,-0.4768296438545133
0.518244785370241,0.2219917578850164,-0.5732577720935423,0.2757142978586551,0.6930594113294055,-0.412590319547696,1.3066621706975559,0.25886545783842,0.4645281209461971,-0.130082271968315,0.7903364699165268
