X1,X10,X2,X3,X4,X5,X6,X7,X8,X9,Y1
-0.17757844591932148,0.03709437471248675,0.14493513267594405,0.16117826906737032,0.28308686847060205,0.060525497556382854,0.7363779208658785,-0.3007830165923575,0.15803236081490737,0.17027262960966794,-0.13245036393980314
-0.1096142536998185,0.1767632426551341,-0.12267390980715556,0.5448876156988287,0.21551687252765694,0.174070017470365,-0.032750349122147276,-0.41847783377536896,0.33512436702366444,0.2927844399764353,-0.35140411501491364
0.22851453065706528,-0.22796244201840338,0.32582039735951035,0.14135880252538569,-0.29338242462070885,0.16950331293889392,0.5881726198876558,-0.27053126515607284,0.21998693332648767,0.09437551181536533,0.1481056715615088
0.37240640741018155,-0.03870179467831597,0.24698299530630308,0.09755711149020413,0.31877847944742904,-0.19287937159472063,0.7514819139788551,-0.2859691510464345,0.25780612941314185,0.355177684494774,-0.2331785776594386
0.08407998275189102,-0.047752003298789744,-0.19904169108993122,-0.7544805185684215,0.22766765184554158,0.15746664911492425,0.38243376359024317,0.016481849710966605,0.4363792597310514,0.25859117996651504,-0.36900899926540365
0.5003511450812322,0.08171740833256246,-0.1965650742722547,-0.732770205068985,-0.1417566179268266,0.6038770984019886,-0.46680448639396577,0.05371418935842439,-0.2138683771882282,-0.0756258182806831,0.5092586463708857
0.35369864814660235,-0.0017006645991523447,0.3727320861597344,0.22523413959306782,0.1593329490658524,0.5122344143560509,0.10167159763039074,-0.04716033443291037,0.30005380300838075,-0.3378658186138748,0.12111540221243379
-0.14686330528012642,-0.10672860378313012,0.5194503979905908,0.4047761122913105,0.05702764139154422,0.04614228667695676,0.5336969838532112,0.1528905542436182,0.36879303167720284,-0.10250113392676331,-0.10851445593354131
0.03264385542840685,0.2441137386533983,-0.2797442667066043,0.02183938446382834,-0.14856461075885702,0.651624394415174,0.3285837776306616,0.06878670620325278,-0.01686448610202651,0.3267199720873646,-0.5129339577938876
-0.08423811757136773,-0.1054330992920685,-0.14436067970456168,-0.18103881851090947,0.32247588143542566,0.6192483782355473,-0.08081708838975102,-0.11398203290812015,0.27283430643641626,-0.1952232498756129,-0.108239387153271
