X1,X2,X3,X4,X5,Y1
-0.8862389930070708,0.4789721376050261,0.601544364930952,0.11273915258852918,-0.5027866117351993,-0.010869032060961792
-0.6699416361033014,0.7283807847504907,0.30379339611991774,-0.07683313228968788,-0.4814233316456924,0.2678467881161605
-0.37257942286966206,0.05554539297992872,0.12955039352727526,0.04055799816051339,-0.0164822194775629,0.13104614645350618
-0.2660575469444202,0.5107655271231283,0.5027469909006742,0.3468952191477223,-0.8051709686053999,-0.5149216311654982
-0.5833681775200197,0.6939696948755949,0.3288225626893842,0.20959547764003642,-0.4625502941607752,0.39328707202540963
-0.04703931122535415,0.6044673358480774,0.11380108193516181,0.05028712926688769,-0.44808259353542934,-0.3835087173367181
-0.6552871828956057,1.3089574660414673,0.33312126532445424,0.6052613662252131,-0.6357971004141092,0.18589519566994078
-0.7819235175921997,0.37084534247906736,0.09544693758950064,0.12181026879293733,-0.2678958446186057,0.08402565886029811
-0.5655616738531479,0.5965181816513597,0.18046897164442663,0.20487672558080405,-0.3354040267372798,-0.028084194513487593
-0.6427161871496487,0.3753621869863587,0.14333228697665956,0.14381163039928668,-0.45475253895767975,-0.26469104341670147
-0.09641017153714504,0.9077384205052893,0.09347763547090499,0.004589865408840987,-0.6529015813492993,0.1989329714764037
-0.15577469375278352,0.4293542134751085,0.3581140282872773,0.4662158586144721,-0.6455020643248687,-0.36586046182013815
-0.4615457416311647,0.5115880706159049,0.5237608342218075,0.32789838149879813,-0.9874711683228807,0.03879642784357237
-0.2803075649190032,0.36267792718099423,0.38331441537945427,-0.06867004933725263,-0.8030480641126057,-0.23616650188456617
0.3479814408067204,0.5328839471049317,0.6001514894850754,0.5772374855078404,-0.7610255597169233,-0.3786598577980145
0.0925288500597159,0.46928628805028927,0.4987196037270915,0.6322630140350695,-0.8979004392809515,0.04909959569298049
-0.4650871534645318,0.34198549478967527,0.5283754932743857,0.525870300024885,-0.4212722114306172,0.09971530235151571
-0.684178105316032,0.7657571633248365,0.4485190253537409,0.4660474379519388,-0.1959007012702184,-0.21837620747183073
-0.5157299867618838,0.4250609484254857,0.20333513255870495,0.4201190511343192,-0.8174116978249262,-0.10264709213827602
-0.980323901136869,0.4535702365730887,0.25705038275467723,0.15139730787707348,-0.48072566091741525,-0.16662154800249865
-0.818096117667445,0.3960684474955958,0.6775409833755934,0.16750189020754314,-0.884995299708146,-0.3651872291658971
-0.5575353389123705,0.3938297478293628,0.22515434167210546,0.21096457504578003,-0.6527098785970101,-0.345879016481383
-0.5170254292546124,0.40393022784609195,0.23366645951946852,0.059656895125402454,-0.7839286852995724,0.06411520087048979
-0.004158536384521239,0.18765895488902834,0.4442649637409717,0.04163619447798125,-0.38296379343198383,-0.11814370619973988
-0.29707769114957994,0.17879272427212362,0.5711825812994171,0.10787893342223298,-0.7902436081558716,-0.08880161544036241
-0.6378832295921573,0.5346732370237706,0.20935546315778786,0.35038876122756657,-0.26437392120438763,-0.07220194178589151
-0.3527438850931828,0.545834859452355,0.510841571168163,0.33720087397307014,-0.6360762878330395,-0.26107193765290315
-0.7900167874366519,0.5047486536647555,0.33166001273663387,0.43425583520749195,-0.7524120128543572,-0.35002393558150485
-0.5907044130401817,-0.24443727585008546,0.0732154922261786,0.045151521227417196,-0.9470357258754192,0.22578436648893013
-0.24183293330796435,0.377698160218513,0.7722670991494216,0.023340170974643443,-0.5440615344956461,-0.22330018895489862
-0.618110101268629,0.30775894122514624,0.5389313309891245,0.19298899048881235,-0.28015916828054965,0.11964085597738575
-0.22540705608479528,0.641025868355862,0.13680659085038313,0.21638634772318227,-0.4840026008136994,0.009968952349022286
-0.5822570399461977,0.7197237334262173,0.6766606508769795,0.5429246725279352,0.13911538968768866,-0.14013655714869505
-0.051716729796834865,0.30849901129483115,0.37699819728143946,0.45660368388571915,-0.09133147941241326,-0.6198480526905061
-0.5512103236993198,0.5368014944030813,0.4760123839843967,0.6273682460679351,-0.667943701558904,0.4973194743875279
-0.6639222717958913,0.08787511874296139,0.613809052980181,0.4158762558496001,-0.651367438757114,0.14630482573117456
-0.3127041961415532,0.3035791591994351,0.4632218547687781,0.48096189427038616,-0.4378902976485767,-0.041142170507450546
-0.02406779801480627,0.15703498425174817,0.4261582327290516,0.2154991645122305,-0.8302771708528771,-0.2532068180206454
-0.2636526337490451,0.31227670428104015,0.40591103583955246,0.05122813491673933,-0.22192488410140526,0.0078028672236084146
-0.6660923290900316,0.6141896680468919,0.5468802829985968,-0.0029474136782409732,-0.4597927242584716,-0.2853401543581847
-0.5643289196099512,0.8652050498936064,0.3599633408819117,0.09982529001597737,-0.46585772354755106,0.055147854924215034
-0.7453659075521323,0.3229208984465522,0.21462610294221982,0.07384570016172015,-0.31849450760252024,-0.24451651847152328
-0.8020491341936302,0.5201143910258447,0.1977093413420674,-0.0024044903377046234,-0.0426196523775334,0.2807974421488516
-1.4730896520159096,0.6503966460592024,0.2989594283544739,0.41665319437793547,-0.5085060653366482,-0.3781941350203149
-0.03924592262298163,0.8647608602009451,0.09785273299434649,-0.20934665209986672,-0.58393411861311,-0.25290676009196883
-0.25653492719673887,0.5830262428047706,0.058551493437532354,0.6506238054396274,-0.07097902665148154,-0.3605546299859267
-0.537163117755639,0.23828769271261524,0.07954391459399718,0.49225260222085815,-0.2607988433825735,-0.5770428330042335
-0.23316662781747907,0.4970839784793127,0.5162524505859861,0.3166392143744461,-0.6851427706304042,-0.25727813434764313
-0.46664916297033665,0.3432776243834672,-0.10156672256654359,0.3824147074466049,-0.5532794921980301,-0.13396167367449413
-0.30526508747110703,1.0075657720144755,0.42937509443202104,0.13331396790277641,-0.5220862076870856,-0.0514233378850453
-0.4849615164634289,0.44326749266413734,0.12596515512566442,0.35589000919953123,-0.40657261440950526,-0.7589748195493802
-0.816180935566424,0.5297386927762823,0.601974107330844,0.08967020931696756,-0.9889995115503312,0.3027493647804149
-0.5362805722056353,-0.14740984971500226,0.17648493633560847,0.41544271481132067,-1.0276323796294662,-0.12905698756903566
-0.44659671507924614,0.3226226181759631,0.6530888500610078,0.10009656016115284,-0.8870919101322379,0.36759902433246916
-0.18579217800207234,0.7059366707359099,0.3264827927672625,0.02612502583954021,-0.8631276007690578,-0.08866201115605139
-0.0876537181378241,0.5140909922506306,0.3519818800154365,0.4250498690469825,-0.743314247451211,0.011861258343923042
-0.47980481945155234,0.3696487602328721,0.5460678437377277,0.4548635055548899,-0.36140712970720434,-0.5499941266315109
-0.5922421128429761,0.8321230303005225,0.2935561066242835,0.20631663211231122,-0.6160290569236468,0.25117781055731025
-0.3986379823009363,0.7065112425582151,0.403826389269043,0.2756431477246996,-0.4745621161647169,-0.38809682165384357
-0.3677360806797318,0.36512808580908884,0.10496570930057336,0.07738569879099522,-0.9209359338466485,-0.232869374117836
-0.8370635069896559,0.46487661510987743,0.4575571653123882,0.39304141404160353,-0.7184355581657964,-0.2760295678233565
-0.6713459953349364,0.4000266540172074,0.45821408931037283,-0.013649470916944656,-0.3770710897679482,0.019326362366912868
-0.5770046688666897,0.5875101992524432,0.4594634759424818,0.04060790552078619,-0.3795731282946911,-0.04599159826147037
-0.36602367926216683,0.41984393268347925,0.6545970976604621,-0.010504550495292087,-0.7738029274710989,-0.056725888783454984
-0.07375038199432368,0.33832852635284155,0.24258075500691195,0.16898300033994287,-0.507088130853214,-0.2386415578002234
-0.47928694097343494,0.8058580857846513,0.20603746734934208,0.22697164716780843,0.1066122039980184,-0.3023875391726338
-0.9727100857288109,0.8870334355187179,0.059360474212694775,0.19056895745463748,-0.5450579221945925,0.34763260547485025
-0.7594005255560269,0.7037696531617637,0.2538560201226513,-0.054376469368360825,-0.7518486300517236,-0.12081109426711212
-0.5523489209331034,1.1045269669220645,0.3191596147115365,0.010541711932098796,-0.5998677758647991,-0.5479779313715816
-0.4736046080678429,0.6090165253047458,0.15942474505970552,0.263016098401851,-0.4855688771853097,-0.22630505722267522
-0.43453789867378273,0.5879785618307602,0.09700939047399126,0.06631865608885401,-0.6024887685022373,0.21796327518247077
-0.168044919673964,0.6260645043761082,0.46508466088307504,0.37567252868595724,-0.5686147610057032,-0.23372991367270207
-0.5737854191801512,0.4118162728940205,0.12888768571827797,0.6014318130229921,-0.9932548128100913,-0.2504909522265997
-0.36766180979740465,0.3124296657869926,0.5673367586155507,0.17800972394804554,-0.8693557090487467,0.06628167194272072
-0.2634921831540121,0.303657138588291,0.954436669767665,0.5054078389821599,-0.6137357018513745,-0.09121569084347649
-0.43021415775434063,0.44914441729965093,0.5091751652862185,0.021919781206149735,-0.6092716564820922,0.11468359298255407
-1.2162822139693794,0.3914160274528643,0.47424900354548105,-0.056568597913367796,-0.7339433058481146,-0.01276286389134092
-0.6302351124670607,0.37834460753347565,0.14565805051769082,0.17775285718148293,-0.6187525974650231,-0.2320184307448024
-0.1851963869068113,0.4965543636960366,0.010471330404242973,0.34815886248380395,-0.5546021833096487,-0.31611372139010724
-0.40077769175651856,0.36039590208662337,0.2823253424580035,0.513025364264452,-0.2927686809140254,0.01466005294270519
-0.4977967515888856,0.24964579961269903,0.19274308474868757,-0.02091936956340218,-0.6020020420241949,-0.3214789130219851
-0.5164481923084951,0.7090699895411093,0.14265262272408918,0.38917691582548325,-0.45845683169342044,-0.30560507807240256
-0.4764737815505918,0.677814779306384,0.5918417983165111,0.12364638510040477,-0.7162130690583104,-0.09895985740102567
-0.22804174480608208,0.24784189399560544,0.3370150484105787,0.13455515411529156,-0.36218256113469627,-0.3836882757783957
-0.6389583897149985,-0.3239935978165206,0.5353982042990009,0.11440047974429074,-0.4620788851890799,-0.27981886937229483
-0.37185703422803695,0.4102275819656831,0.5070488174959389,0.4779485436822591,-0.348443202414677,-0.32957821854983704
-0.37176607884370766,0.60318928673134,0.3552229648799572,-0.09170042446790172,-0.34085167715411413,0.10862920756128341
-0.5639383819354244,0.7585824644735157,0.5090127515297044,0.4579983453374858,-0.36882011412195437,-0.35563202577023967
-0.3018350291711491,0.17510231122112588,0.2387729464800083,0.31084097272395844,-0.5657738829570784,0.2239357648143113
-0.5717414983878375,0.5923628218802083,0.5725790473053691,0.4538072531590535,-0.5106123206875963,-0.040949974991482396
-0.5786615314296428,0.1203916837006132,0.25792215599435536,0.3107903058460474,-0.2170345679084255,0.2669175805968844
0.04071717793117691,0.42618427988828156,0.374840674046637,0.44242304610774824,-0.7919005822760361,0.024035002276498837
-0.30092030198804265,1.5218205037937276,0.1947882345403706,0.134526115234276,-0.7584274804302127,0.08037356859595957
-0.4082653044749964,0.2651957163889297,-0.3131098723719837,-0.0370867668122396,-0.42963801342532787,0.11576829588318838
-0.7269074569031867,0.31643594674084785,0.3766333122485491,0.41793550968852483,-0.46541899669491327,-0.050853748330626995
0.07455409405438485,0.39421407148687837,0.36184639611269526,0.056668465462552525,-0.8272491522744215,-0.0036973373916425745
-0.36386271147799915,0.5204131409301807,0.23352678484262968,0.1255855546144474,-0.5898122861364958,-0.2623075406876259
-0.5171664304580339,0.8529908848326772,0.3486558970757465,0.05894325494946945,-0.5895636092630978,-0.15502167032427813
-0.6756844848102104,1.1430059648558797,0.23439843972685329,0.1227728455225047,-1.21803512246295,0.06643296217965712
-0.49595272786041356,0.04600686547073868,-0.29862844572393504,-0.047772889190337176,-0.581365418045207,0.04584663692049129
-0.7039749148417687,0.26012080189251785,0.3055557856914718,0.019552469569258824,-0.6588425149565184,-0.3300992334113475
-0.24112539781855163,0.6508260552196328,0.449217492377639,0.39098093338198575,-0.6278828044308443,-0.5593101104427176
-0.42726608878084393,0.29039277126423363,0.41005633874837183,0.15570499361618576,-0.10674240504283894,-0.40168622798821063
-0.3901856285913552,0.7890852202410703,0.1980670011824125,0.564607550169017,-0.9495885438176229,-0.20081652725218965
-0.347030362894736,0.42680333671416715,0.29710869434843257,0.5268078817594396,-0.7963296328374041,-0.22340737589660578
-0.5481335908541035,0.07521796968618988,0.5788270110913337,0.07584970352755416,-1.3744392377520955,0.09052632369838945
-0.5068019700929867,0.649528580604376,0.6042807482811341,0.34420638854761687,-0.7339976512061299,0.38853092044584314
-0.3633477721250998,0.21298285862136235,0.2711225563321175,0.24839424035400937,-0.6635397731615108,-0.1437987694840488
-0.10986279405896754,0.403352637461622,0.3622958545931566,0.39924061428482704,-0.7405770620550746,-0.2858746925385393
-0.2701086751594002,0.41781472311381584,0.3199444291171728,0.050306664530815226,-0.22311126798190994,-0.22450296540404593
-0.23894370197602716,0.5291542320824284,0.49175084590549967,0.08560727632665538,-0.2995908455232379,0.46987213179438925
-0.35367730968817074,0.6142588444232436,0.41199524183146374,0.02535144591196914,-0.5289990179671216,-0.052986868487796254
-0.44944747297620014,0.5791404424751772,0.44607608945033167,0.33570607116020207,-0.6634540042930637,-0.1095606246638589
-0.1559485870803888,1.2318939125269204,0.34598808041692475,0.5579140206925507,-0.2328723148734051,-0.15568960932492754
-0.9566547860190262,1.729021340448342,0.32743072760986824,0.434141242607421,-0.5098933758046301,-0.26067781297058795
-0.24657196608581036,0.4196879489356058,-0.1090492607311683,0.3169779502442378,-0.7199686617014435,-0.03718235903732689
-0.9424845075388476,0.10828655657053804,0.5549255890893725,0.7212216447036498,-1.108209752530885,-0.3074730744408681
-0.6420245640549733,0.39302257558727133,0.5391059223359197,0.21854066232866093,-0.7198616517204367,-0.06465620768817645
-0.4143664629603835,1.0431491730822429,0.19237004235157268,-0.13270134388934834,-0.3285715538089212,0.3024797553183515
-0.7736691916649503,0.44964297526179425,-0.15451044227423733,0.4701883214523155,0.18261999629706982,-0.16896497104808417
-0.6450426333519717,0.4493211910806183,0.5910052830658268,0.1295656112842144,-0.5568294346821105,-0.4084587946472059
-0.17113196965916352,0.44550539448647675,0.37345058550659793,-0.12147768798712727,-0.7934512282240216,-0.42525918748575736
-0.8686174635233035,0.05466884240597791,0.09217222742258341,0.31446248203388405,-0.9292737820537226,0.35862755570745436
-0.12949869706906947,0.4736948308165604,0.27206988101631147,0.40168246282262127,-0.4284930626899329,0.022657213323999392
-0.5693690318615867,0.37172983871594506,0.5574014940183811,0.12975558385518884,-1.1091961677056936,0.01240939132056278
-0.4471878601153084,0.5747692763874329,0.3107308838659111,0.2041690402287078,-0.3929414835698375,-0.0017386281713119931
-0.48236959343661745,0.6996926242955277,0.22699550166847565,0.02743645028792599,-0.30124942461137505,-0.04831478558669214
-1.1456376402668524,0.718201797026854,0.5407179659354163,-0.033599334505946876,-0.4120485791421024,-0.10095582072152878
0.11835406539610999,0.49050338237015334,-0.04612636335651965,-0.1782464931302194,-0.6055302400838963,-0.37494417502130856
