X1,X2,Y1,X1:1,X2:1,Y1:1,X1:2,X2:2,Y1:2,X1:3,X2:3,Y1:3
0.16488821886792407,-0.1420133441330249,0.4999623801371742,0.36153182056903044,0.46562658453718664,0.8979850669176623,-0.2715483300482217,0.004759522507485623,0.07687491936450612,0.12027114952855418,0.11372373300286903,0.18720721989303088
0.01351185944343022,-0.00927706178446902,-0.04320050394266822,0.16488821886792407,-0.1420133441330249,0.4999623801371742,0.36153182056903044,0.46562658453718664,0.8979850669176623,-0.2715483300482217,0.004759522507485623,0.07687491936450612
0.10363089451205842,0.16615494944759934,0.003185185323757181,0.01351185944343022,-0.00927706178446902,-0.04320050394266822,0.16488821886792407,-0.1420133441330249,0.4999623801371742,0.36153182056903044,0.46562658453718664,0.8979850669176623
0.19350768431925264,0.10126315826231537,-0.30290591595724964,0.10363089451205842,0.16615494944759934,0.003185185323757181,0.01351185944343022,-0.00927706178446902,-0.04320050394266822,0.16488821886792407,-0.1420133441330249,0.4999623801371742
-0.24126842778351174,0.40268667152736287,-0.05756121170755177,0.19350768431925264,0.10126315826231537,-0.30290591595724964,0.10363089451205842,0.16615494944759934,0.003185185323757181,0.01351185944343022,-0.00927706178446902,-0.04320050394266822
0.025621251534301365,0.3282998464164473,0.3040968538326293,-0.24126842778351174,0.40268667152736287,-0.05756121170755177,0.19350768431925264,0.10126315826231537,-0.30290591595724964,0.10363089451205842,0.16615494944759934,0.003185185323757181
-0.31959907745903426,0.0074800254885566825,0.5289868663952052,0.025621251534301365,0.3282998464164473,0.3040968538326293,-0.24126842778351174,0.40268667152736287,-0.05756121170755177,0.19350768431925264,0.10126315826231537,-0.30290591595724964
0.06200980207218537,0.38802273677271687,0.1098474548580344,-0.31959907745903426,0.0074800254885566825,0.5289868663952052,0.025621251534301365,0.3282998464164473,0.3040968538326293,-0.24126842778351174,0.40268667152736287,-0.05756121170755177
-0.16621258778904568,-0.3799794551012427,-0.0718714694675938,0.06200980207218537,0.38802273677271687,0.1098474548580344,-0.31959907745903426,0.0074800254885566825,0.5289868663952052,0.025621251534301365,0.3282998464164473,0.3040968538326293
-0.05853473412665881,-0.06919628991261045,-0.2984927818068268,-0.16621258778904568,-0.3799794551012427,-0.0718714694675938,0.06200980207218537,0.38802273677271687,0.1098474548580344,-0.31959907745903426,0.0074800254885566825,0.5289868663952052
-0.3714378240894927,-0.245684209112271,-0.00015097700241685497,-0.05853473412665881,-0.06919628991261045,-0.2984927818068268,-0.16621258778904568,-0.3799794551012427,-0.0718714694675938,0.06200980207218537,0.38802273677271687,0.1098474548580344
0.5147210996019999,-0.0717398609668337,-0.06052360151736774,-0.3714378240894927,-0.245684209112271,-0.00015097700241685497,-0.05853473412665881,-0.06919628991261045,-0.2984927818068268,-0.16621258778904568,-0.3799794551012427,-0.0718714694675938
-0.015136589804320442,-0.4477987009164397,-0.24628527110309953,0.5147210996019999,-0.0717398609668337,-0.06052360151736774,-0.3714378240894927,-0.245684209112271,-0.00015097700241685497,-0.05853473412665881,-0.06919628991261045,-0.2984927818068268
-0.012226147064464454,0.44034844684925367,-0.12577258815299647,-0.015136589804320442,-0.4477987009164397,-0.24628527110309953,0.5147210996019999,-0.0717398609668337,-0.06052360151736774,-0.3714378240894927,-0.245684209112271,-0.00015097700241685497
-0.06975153328667624,-0.012645192898877465,-0.013738305091794398,-0.012226147064464454,0.44034844684925367,-0.12577258815299647,-0.015136589804320442,-0.4477987009164397,-0.24628527110309953,0.5147210996019999,-0.0717398609668337,-0.06052360151736774
0.3507271471088447,-0.29324549364330543,-0.21340679315442795,-0.06975153328667624,-0.012645192898877465,-0.013738305091794398,-0.012226147064464454,0.44034844684925367,-0.12577258815299647,-0.015136589804320442,-0.4477987009164397,-0.24628527110309953
-0.09988929107441312,-0.2185759355755005,-0.38346931538221574,0.3507271471088447,-0.29324549364330543,-0.21340679315442795,-0.06975153328667624,-0.012645192898877465,-0.013738305091794398,-0.012226147064464454,0.44034844684925367,-0.12577258815299647
0.11927060691576877,0.28743316933835633,0.6395168287258978,-0.09988929107441312,-0.2185759355755005,-0.38346931538221574,0.3507271471088447,-0.29324549364330543,-0.21340679315442795,-0.06975153328667624,-0.012645192898877465,-0.013738305091794398
0.2518639119180405,0.18538063298203933,-0.31352221870973934,0.11927060691576877,0.28743316933835633,0.6395168287258978,-0.09988929107441312,-0.2185759355755005,-0.38346931538221574,0.3507271471088447,-0.29324549364330543,-0.21340679315442795
0.7007919656733248,0.5543469681478845,-0.17955159410202573,0.2518639119180405,0.18538063298203933,-0.31352221870973934,0.11927060691576877,0.28743316933835633,0.6395168287258978,-0.09988929107441312,-0.2185759355755005,-0.38346931538221574
-0.24825854665988095,0.8264012800513046,0.42621736349864103,0.7007919656733248,0.5543469681478845,-0.17955159410202573,0.2518639119180405,0.18538063298203933,-0.31352221870973934,0.11927060691576877,0.28743316933835633,0.6395168287258978
-0.2317601039988794,0.4815588654553507,1.102511650083322,-0.24825854665988095,0.8264012800513046,0.42621736349864103,0.7007919656733248,0.5543469681478845,-0.17955159410202573,0.2518639119180405,0.18538063298203933,-0.31352221870973934
-0.48449856315744894,-0.30006243821028067,0.08902002897166261,-0.2317601039988794,0.4815588654553507,1.102511650083322,-0.24825854665988095,0.8264012800513046,0.42621736349864103,0.7007919656733248,0.5543469681478845,-0.17955159410202573
-0.20457921483358713,-0.5500523527339078,0.2957921427697963,-0.48449856315744894,-0.30006243821028067,0.08902002897166261,-0.2317601039988794,0.4815588654553507,1.102511650083322,-0.24825854665988095,0.8264012800513046,0.42621736349864103
0.09688078166579184,-0.13170559635192805,0.19937430808950612,-0.20457921483358713,-0.5500523527339078,0.2957921427697963,-0.48449856315744894,-0.30006243821028067,0.08902002897166261,-0.2317601039988794,0.4815588654553507,1.102511650083322
0.10120893262398827,-0.2387950232798931,0.4071608039868973,0.09688078166579184,-0.13170559635192805,0.19937430808950612,-0.20457921483358713,-0.5500523527339078,0.2957921427697963,-0.48449856315744894,-0.30006243821028067,0.08902002897166261
0.00982863903405723,-0.0014437970425324048,-0.20681781507271974,0.10120893262398827,-0.2387950232798931,0.4071608039868973,0.09688078166579184,-0.13170559635192805,0.19937430808950612,-0.20457921483358713,-0.5500523527339078,0.2957921427697963
-0.17581923962445942,-0.04376412154055201,-0.008613179182614006,0.00982863903405723,-0.0014437970425324048,-0.20681781507271974,0.10120893262398827,-0.2387950232798931,0.4071608039868973,0.09688078166579184,-0.13170559635192805,0.19937430808950612
0.28915192067579604,0.01796726943181874,0.37953568188490816,-0.17581923962445942,-0.04376412154055201,-0.008613179182614006,0.00982863903405723,-0.0014437970425324048,-0.20681781507271974,0.10120893262398827,-0.2387950232798931,0.4071608039868973
0.20746578637023158,0.19968407958079837,0.1303569962090752,0.28915192067579604,0.01796726943181874,0.37953568188490816,-0.17581923962445942,-0.04376412154055201,-0.008613179182614006,0.00982863903405723,-0.0014437970425324048,-0.20681781507271974
0.17021863267972998,0.22195405596241025,-0.04226356870605845,0.20746578637023158,0.19968407958079837,0.1303569962090752,0.28915192067579604,0.01796726943181874,0.37953568188490816,-0.17581923962445942,-0.04376412154055201,-0.008613179182614006
-0.1989545502029982,0.1106683365579533,0.07879180241968801,0.17021863267972998,0.22195405596241025,-0.04226356870605845,0.20746578637023158,0.19968407958079837,0.1303569962090752,0.28915192067579604,0.01796726943181874,0.37953568188490816
-0.02816259116440642,-0.10565924923948808,-0.12552711929463137,-0.1989545502029982,0.1106683365579533,0.07879180241968801,0.17021863267972998,0.22195405596241025,-0.04226356870605845,0.20746578637023158,0.19968407958079837,0.1303569962090752
-0.07087186747522711,-0.43068869453012426,0.0923418903232906,-0.02816259116440642,-0.10565924923948808,-0.12552711929463137,-0.1989545502029982,0.1106683365579533,0.07879180241968801,0.17021863267972998,0.22195405596241025,-0.04226356870605845
0.00847842474014076,-0.07867109494948606,0.044675268708040866,-0.07087186747522711,-0.43068869453012426,0.0923418903232906,-0.02816259116440642,-0.10565924923948808,-0.12552711929463137,-0.1989545502029982,0.1106683365579533,0.07879180241968801
0.2909903460596238,-0.001877734823195509,0.07007366465874532,0.00847842474014076,-0.07867109494948606,0.044675268708040866,-0.07087186747522711,-0.43068869453012426,0.0923418903232906,-0.02816259116440642,-0.10565924923948808,-0.12552711929463137
0.2558238823071536,0.44844021160207576,-0.14022909700678066,0.2909903460596238,-0.001877734823195509,0.07007366465874532,0.00847842474014076,-0.07867109494948606,0.044675268708040866,-0.07087186747522711,-0.43068869453012426,0.0923418903232906
0.22439418453712276,0.21680624701623252,0.161111200479597,0.2558238823071536,0.44844021160207576,-0.14022909700678066,0.2909903460596238,-0.001877734823195509,0.07007366465874532,0.00847842474014076,-0.07867109494948606,0.044675268708040866
0.016964439024840242,0.39214555353205205,0.42603009070572945,0.22439418453712276,0.21680624701623252,0.161111200479597,0.2558238823071536,0.44844021160207576,-0.14022909700678066,0.2909903460596238,-0.001877734823195509,0.07007366465874532
-0.12510712691263043,0.04200676293582033,0.20825192516429789,0.016964439024840242,0.39214555353205205,0.42603009070572945,0.22439418453712276,0.21680624701623252,0.161111200479597,0.2558238823071536,0.44844021160207576,-0.14022909700678066
0.07670530268540443,-0.21438902433425686,0.3489958980260152,-0.12510712691263043,0.04200676293582033,0.20825192516429789,0.016964439024840242,0.39214555353205205,0.42603009070572945,0.22439418453712276,0.21680624701623252,0.161111200479597
-0.592388453013103,-0.2342709780972095,0.11871250315433948,0.07670530268540443,-0.21438902433425686,0.3489958980260152,-0.12510712691263043,0.04200676293582033,0.20825192516429789,0.016964439024840242,0.39214555353205205,0.42603009070572945
-0.11226928224206466,-0.08131034596225004,0.25420504165970526,-0.592388453013103,-0.2342709780972095,0.11871250315433948,0.07670530268540443,-0.21438902433425686,0.3489958980260152,-0.12510712691263043,0.04200676293582033,0.20825192516429789
-0.03831130633021458,0.23578896213587544,-0.09426602396210704,-0.11226928224206466,-0.08131034596225004,0.25420504165970526,-0.592388453013103,-0.2342709780972095,0.11871250315433948,0.07670530268540443,-0.21438902433425686,0.3489958980260152
-0.07683602391540437,-0.19552247563650654,0.1941930977821634,-0.03831130633021458,0.23578896213587544,-0.09426602396210704,-0.11226928224206466,-0.08131034596225004,0.25420504165970526,-0.592388453013103,-0.2342709780972095,0.11871250315433948
-0.043673707933837874,0.2156012905347224,0.17618086819191653,-0.07683602391540437,-0.19552247563650654,0.1941930977821634,-0.03831130633021458,0.23578896213587544,-0.09426602396210704,-0.11226928224206466,-0.08131034596225004,0.25420504165970526
0.31183296777231717,-0.19659803473451526,0.6363927742076608,-0.043673707933837874,0.2156012905347224,0.17618086819191653,-0.07683602391540437,-0.19552247563650654,0.1941930977821634,-0.03831130633021458,0.23578896213587544,-0.09426602396210704
-0.15849498077256627,0.2340020927239726,0.48817776699641136,0.31183296777231717,-0.19659803473451526,0.6363927742076608,-0.043673707933837874,0.2156012905347224,0.17618086819191653,-0.07683602391540437,-0.19552247563650654,0.1941930977821634
0.17236284361904572,0.2845327054006963,0.22212075259648503,-0.15849498077256627,0.2340020927239726,0.48817776699641136,0.31183296777231717,-0.19659803473451526,0.6363927742076608,-0.043673707933837874,0.2156012905347224,0.17618086819191653
-0.38860241818799135,-0.06799654833687468,-0.0794235721315796,0.17236284361904572,0.2845327054006963,0.22212075259648503,-0.15849498077256627,0.2340020927239726,0.48817776699641136,0.31183296777231717,-0.19659803473451526,0.6363927742076608
-0.20379443639482336,0.12011204163826336,0.01978292970478379,-0.38860241818799135,-0.06799654833687468,-0.0794235721315796,0.17236284361904572,0.2845327054006963,0.22212075259648503,-0.15849498077256627,0.2340020927239726,0.48817776699641136
-0.08630214971830283,-0.2931403719727892,0.4811063067498029,-0.20379443639482336,0.12011204163826336,0.01978292970478379,-0.38860241818799135,-0.06799654833687468,-0.0794235721315796,0.17236284361904572,0.2845327054006963,0.22212075259648503
0.19338368390900945,0.04596968404175182,0.24543434878813458,-0.08630214971830283,-0.2931403719727892,0.4811063067498029,-0.20379443639482336,0.12011204163826336,0.01978292970478379,-0.38860241818799135,-0.06799654833687468,-0.0794235721315796
0.1431987418704222,-0.10005150788683327,0.11080367822584261,0.19338368390900945,0.04596968404175182,0.24543434878813458,-0.08630214971830283,-0.2931403719727892,0.4811063067498029,-0.20379443639482336,0.12011204163826336,0.01978292970478379
0.3541333882215326,-0.13722689760929524,-0.37597291755619006,0.1431987418704222,-0.10005150788683327,0.11080367822584261,0.19338368390900945,0.04596968404175182,0.24543434878813458,-0.08630214971830283,-0.2931403719727892,0.4811063067498029
-0.12226978537494064,-0.17360991865550932,0.2256629242602127,0.3541333882215326,-0.13722689760929524,-0.37597291755619006,0.1431987418704222,-0.10005150788683327,0.11080367822584261,0.19338368390900945,0.04596968404175182,0.24543434878813458
-0.0879957369756145,0.25726856728175673,0.2434459684596444,-0.12226978537494064,-0.17360991865550932,0.2256629242602127,0.3541333882215326,-0.13722689760929524,-0.37597291755619006,0.1431987418704222,-0.10005150788683327,0.11080367822584261
0.3015359492980908,0.34179269113776123,-0.18954235323918492,-0.0879957369756145,0.25726856728175673,0.2434459684596444,-0.12226978537494064,-0.17360991865550932,0.2256629242602127,0.3541333882215326,-0.13722689760929524,-0.37597291755619006
0.021923662636905913,0.03802755869394202,-0.037870300819123376,0.3015359492980908,0.34179269113776123,-0.18954235323918492,-0.0879957369756145,0.25726856728175673,0.2434459684596444,-0.12226978537494064,-0.17360991865550932,0.2256629242602127
-0.47989147835059814,0.16574430760617434,0.266355590888371,0.021923662636905913,0.03802755869394202,-0.037870300819123376,0.3015359492980908,0.34179269113776123,-0.18954235323918492,-0.0879957369756145,0.25726856728175673,0.2434459684596444
-0.4781043568353958,0.12024951304256667,0.2949833623328777,-0.47989147835059814,0.16574430760617434,0.266355590888371,0.021923662636905913,0.03802755869394202,-0.037870300819123376,0.3015359492980908,0.34179269113776123,-0.18954235323918492
-0.2797399925573456,0.1050739189239927,0.23523812865377966,-0.4781043568353958,0.12024951304256667,0.2949833623328777,-0.47989147835059814,0.16574430760617434,0.266355590888371,0.021923662636905913,0.03802755869394202,-0.037870300819123376
0.062049482587907004,-0.13949235568972107,0.2104762949933342,-0.2797399925573456,0.1050739189239927,0.23523812865377966,-0.4781043568353958,0.12024951304256667,0.2949833623328777,-0.47989147835059814,0.16574430760617434,0.266355590888371
-0.01739866803342962,-0.18477654284353962,0.058546908319486696,0.062049482587907004,-0.13949235568972107,0.2104762949933342,-0.2797399925573456,0.1050739189239927,0.23523812865377966,-0.4781043568353958,0.12024951304256667,0.2949833623328777
0.14417729392209913,0.3252113257214838,0.12978069119704463,-0.01739866803342962,-0.18477654284353962,0.058546908319486696,0.062049482587907004,-0.13949235568972107,0.2104762949933342,-0.2797399925573456,0.1050739189239927,0.23523812865377966
-0.06016998007812255,0.13328807213215538,0.41510265990610634,0.14417729392209913,0.3252113257214838,0.12978069119704463,-0.01739866803342962,-0.18477654284353962,0.058546908319486696,0.062049482587907004,-0.13949235568972107,0.2104762949933342
0.12573499926080192,0.46241424125122593,-0.45861372982699644,-0.06016998007812255,0.13328807213215538,0.41510265990610634,0.14417729392209913,0.3252113257214838,0.12978069119704463,-0.01739866803342962,-0.18477654284353962,0.058546908319486696
0.025844338063017613,0.056896596128015064,0.04925790984983672,0.12573499926080192,0.46241424125122593,-0.45861372982699644,-0.06016998007812255,0.13328807213215538,0.41510265990610634,0.14417729392209913,0.3252113257214838,0.12978069119704463
-0.15082812387108435,-0.17008012941715972,0.27210817578590696,0.025844338063017613,0.056896596128015064,0.04925790984983672,0.12573499926080192,0.46241424125122593,-0.45861372982699644,-0.06016998007812255,0.13328807213215538,0.41510265990610634
