X1,X2,X3,X4,X5,Y1,X1:1,X2:1,X3:1,X4:1,X5:1,Y1:1,X1:2,X2:2,X3:2,X4:2,X5:2,Y1:2,X1:3,X2:3,X3:3,X4:3,X5:3,Y1:3
0.16271275557274925,0.1684104998446002,-0.7315043519910018,0.38725183318144285,0.11711510266836903,0.13043494410275125,0.16270759256484196,-0.1086344207718829,0.15243212648513924,0.0655825627338561,-0.044660733423897314,0.27492251392780104,-0.23348403557006808,-0.026729871844703684,-0.34717160957610166,-0.11663463221207687,-0.05790753784730186,-0.005819471667624369,-0.04431633407744279,0.12246077296622884,-0.3837155272113808,0.23767830167318643,0.06703084885470811,-0.32239718114646176
0.14838854596756965,0.2326485031697442,-0.0033678809205966304,0.27968074790212694,-0.39112573653800303,0.027743542670312427,0.16271275557274925,0.1684104998446002,-0.7315043519910018,0.38725183318144285,0.11711510266836903,0.13043494410275125,0.16270759256484196,-0.1086344207718829,0.15243212648513924,0.0655825627338561,-0.044660733423897314,0.27492251392780104,-0.23348403557006808,-0.026729871844703684,-0.34717160957610166,-0.11663463221207687,-0.05790753784730186,-0.005819471667624369
0.25301587947868664,0.016921035952437546,-0.14422962594179936,0.13052718648720618,-0.15978863116319694,0.2672507351846592,0.14838854596756965,0.2326485031697442,-0.0033678809205966304,0.27968074790212694,-0.39112573653800303,0.027743542670312427,0.16271275557274925,0.1684104998446002,-0.7315043519910018,0.38725183318144285,0.11711510266836903,0.13043494410275125,0.16270759256484196,-0.1086344207718829,0.15243212648513924,0.0655825627338561,-0.044660733423897314,0.27492251392780104
0.143087770986217,0.05841725683496025,0.19210682007051444,0.09791447167522524,-0.0077824163579323785,-0.20798492675519395,0.25301587947868664,0.016921035952437546,-0.14422962594179936,0.13052718648720618,-0.15978863116319694,0.2672507351846592,0.14838854596756965,0.2326485031697442,-0.0033678809205966304,0.27968074790212694,-0.39112573653800303,0.027743542670312427,0.16271275557274925,0.1684104998446002,-0.7315043519910018,0.38725183318144285,0.11711510266836903,0.13043494410275125
-0.15175140440808482,0.14011766727525002,-0.18876304107861952,-0.03942768807937197,0.05908409108004034,-0.05288316492049468,0.143087770986217,0.05841725683496025,0.19210682007051444,0.09791447167522524,-0.0077824163579323785,-0.20798492675519395,0.25301587947868664,0.016921035952437546,-0.14422962594179936,0.13052718648720618,-0.15978863116319694,0.2672507351846592,0.14838854596756965,0.2326485031697442,-0.0033678809205966304,0.27968074790212694,-0.39112573653800303,0.027743542670312427
0.1820094115946351,-0.615446097789204,0.19083062951222873,0.017084708202012182,-0.11734923230313185,0.0004125527201073202,-0.15175140440808482,0.14011766727525002,-0.18876304107861952,-0.03942768807937197,0.05908409108004034,-0.05288316492049468,0.143087770986217,0.05841725683496025,0.19210682007051444,0.09791447167522524,-0.0077824163579323785,-0.20798492675519395,0.25301587947868664,0.016921035952437546,-0.14422962594179936,0.13052718648720618,-0.15978863116319694,0.2672507351846592
-0.28943350817160707,-0.15600056153353248,-0.3420931023668986,0.3866159689920897,0.24637718574593034,-0.05299338844544364,0.1820094115946351,-0.615446097789204,0.19083062951222873,0.017084708202012182,-0.11734923230313185,0.0004125527201073202,-0.15175140440808482,0.14011766727525002,-0.18876304107861952,-0.03942768807937197,0.05908409108004034,-0.05288316492049468,0.143087770986217,0.05841725683496025,0.19210682007051444,0.09791447167522524,-0.0077824163579323785,-0.20798492675519395
0.3589395835856809,-0.42399963643521443,0.03145260056873504,0.1346678771569112,0.025584034238596242,-0.1625647362871061,-0.28943350817160707,-0.15600056153353248,-0.3420931023668986,0.3866159689920897,0.24637718574593034,-0.05299338844544364,0.1820094115946351,-0.615446097789204,0.19083062951222873,0.017084708202012182,-0.11734923230313185,0.0004125527201073202,-0.15175140440808482,0.14011766727525002,-0.18876304107861952,-0.03942768807937197,0.05908409108004034,-0.05288316492049468
-0.015540493549348708,-0.00604067241751511,-0.08165363147611265,0.06252761780022764,0.3184708997227039,0.02026068750504937,0.3589395835856809,-0.42399963643521443,0.03145260056873504,0.1346678771569112,0.025584034238596242,-0.1625647362871061,-0.28943350817160707,-0.15600056153353248,-0.3420931023668986,0.3866159689920897,0.24637718574593034,-0.05299338844544364,0.1820094115946351,-0.615446097789204,0.19083062951222873,0.017084708202012182,-0.11734923230313185,0.0004125527201073202
-0.07617752152858888,0.1290284471914302,-0.1496662556917754,0.09475097618074496,0.02146046035269316,-0.11112059708472903,-0.015540493549348708,-0.00604067241751511,-0.08165363147611265,0.06252761780022764,0.3184708997227039,0.02026068750504937,0.3589395835856809,-0.42399963643521443,0.03145260056873504,0.1346678771569112,0.025584034238596242,-0.1625647362871061,-0.28943350817160707,-0.15600056153353248,-0.3420931023668986,0.3866159689920897,0.24637718574593034,-0.05299338844544364
