X1,X2,X3,Y1,X1:1,X2:1,X3:1,Y1:1,X1:2,X2:2,X3:2,Y1:2,X1:3,X2:3,X3:3,Y1:3
0.15591366091853603,0.20385527205827675,-0.4155583100308011,0.16696235470412957,0.3292351532454941,-0.07368482753598385,0.21765138776323387,0.023256649578675077,-0.16176995760861876,-0.025306077917968336,-0.24314856671408394,-0.2918087391693374,-0.06361937314129154,-0.051105363765659675,-0.26485901075626755,0.09444480784709497
0.22043777946292048,0.09354122997415976,0.2682923113270276,0.23459104563246705,0.15591366091853603,0.20385527205827675,-0.4155583100308011,0.16696235470412957,0.3292351532454941,-0.07368482753598385,0.21765138776323387,0.023256649578675077,-0.16176995760861876,-0.025306077917968336,-0.24314856671408394,-0.2918087391693374
0.29312514146713586,0.26963552043523914,0.09710796908333262,0.042707849811646666,0.22043777946292048,0.09354122997415976,0.2682923113270276,0.23459104563246705,0.15591366091853603,0.20385527205827675,-0.4155583100308011,0.16696235470412957,0.3292351532454941,-0.07368482753598385,0.21765138776323387,0.023256649578675077
0.21058871537556573,0.23000749117342778,0.5782137131577543,0.12914563387112435,0.29312514146713586,0.26963552043523914,0.09710796908333262,0.042707849811646666,0.22043777946292048,0.09354122997415976,0.2682923113270276,0.23459104563246705,0.15591366091853603,0.20385527205827675,-0.4155583100308011,0.16696235470412957
-0.31146245351033114,0.3084263948073489,0.12392525421202678,-0.013957150810976204,0.21058871537556573,0.23000749117342778,0.5782137131577543,0.12914563387112435,0.29312514146713586,0.26963552043523914,0.09710796908333262,0.042707849811646666,0.22043777946292048,0.09354122997415976,0.2682923113270276,0.23459104563246705
0.18743516474774233,-0.3835571290585499,0.28264824002430133,0.2228854150626563,-0.31146245351033114,0.3084263948073489,0.12392525421202678,-0.013957150810976204,0.21058871537556573,0.23000749117342778,0.5782137131577543,0.12914563387112435,0.29312514146713586,0.26963552043523914,0.09710796908333262,0.042707849811646666
-0.45032634187739756,0.04596010604819985,-0.007189004071178187,0.30987919971981975,0.18743516474774233,-0.3835571290585499,0.28264824002430133,0.2228854150626563,-0.31146245351033114,0.3084263948073489,0.12392525421202678,-0.013957150810976204,0.21058871537556573,0.23000749117342778,0.5782137131577543,0.12914563387112435
0.28522495847348306,-0.627201506464513,0.05595193484699547,0.028975508299478876,-0.45032634187739756,0.04596010604819985,-0.007189004071178187,0.30987919971981975,0.18743516474774233,-0.3835571290585499,0.28264824002430133,0.2228854150626563,-0.31146245351033114,0.3084263948073489,0.12392525421202678,-0.013957150810976204
-0.20707494789670897,0.14306538096426114,0.22543950720614828,-0.25499269020767373,0.28522495847348306,-0.627201506464513,0.05595193484699547,0.028975508299478876,-0.45032634187739756,0.04596010604819985,-0.007189004071178187,0.30987919971981975,0.18743516474774233,-0.3835571290585499,0.28264824002430133,0.2228854150626563
-0.04952678498662687,-0.104570593467741,0.005035848884452368,-0.12248198735919484,-0.20707494789670897,0.14306538096426114,0.22543950720614828,-0.25499269020767373,0.28522495847348306,-0.627201506464513,0.05595193484699547,0.028975508299478876,-0.45032634187739756,0.04596010604819985,-0.007189004071178187,0.30987919971981975
-0.205847949392507,0.4458247198631088,0.3283090659993412,0.09782511144465797,-0.04952678498662687,-0.104570593467741,0.005035848884452368,-0.12248198735919484,-0.20707494789670897,0.14306538096426114,0.22543950720614828,-0.25499269020767373,0.28522495847348306,-0.627201506464513,0.05595193484699547,0.028975508299478876
0.4144075533250521,0.30046633565886044,-0.0466018677008562,-0.08255000231258758,-0.205847949392507,0.4458247198631088,0.3283090659993412,0.09782511144465797,-0.04952678498662687,-0.104570593467741,0.005035848884452368,-0.12248198735919484,-0.20707494789670897,0.14306538096426114,0.22543950720614828,-0.25499269020767373
0.0851095180876481,0.09904818953108677,0.3776843525061678,0.23775114950297188,0.4144075533250521,0.30046633565886044,-0.0466018677008562,-0.08255000231258758,-0.205847949392507,0.4458247198631088,0.3283090659993412,0.09782511144465797,-0.04952678498662687,-0.104570593467741,0.005035848884452368,-0.12248198735919484
-0.17488219490657775,-0.14459958949753043,0.39394213612922224,0.27716535389800856,0.0851095180876481,0.09904818953108677,0.3776843525061678,0.23775114950297188,0.4144075533250521,0.30046633565886044,-0.0466018677008562,-0.08255000231258758,-0.205847949392507,0.4458247198631088,0.3283090659993412,0.09782511144465797
-0.2348748156496218,0.3459076616995106,0.20789955903504118,0.3322751798404995,-0.17488219490657775,-0.14459958949753043,0.39394213612922224,0.27716535389800856,0.0851095180876481,0.09904818953108677,0.3776843525061678,0.23775114950297188,0.4144075533250521,0.30046633565886044,-0.0466018677008562,-0.08255000231258758
0.22185610999577138,-0.04379696841246147,0.606740363898815,0.34512441419422263,-0.2348748156496218,0.3459076616995106,0.20789955903504118,0.3322751798404995,-0.17488219490657775,-0.14459958949753043,0.39394213612922224,0.27716535389800856,0.0851095180876481,0.09904818953108677,0.3776843525061678,0.23775114950297188
-0.060263948296769995,-0.0014019892460586819,-0.0028072124764883244,0.29553205733694005,0.22185610999577138,-0.04379696841246147,0.606740363898815,0.34512441419422263,-0.2348748156496218,0.3459076616995106,0.20789955903504118,0.3322751798404995,-0.17488219490657775,-0.14459958949753043,0.39394213612922224,0.27716535389800856
0.1375986032872499,0.23695764388264778,-0.2085106346292777,-0.003997579941510732,-0.060263948296769995,-0.0014019892460586819,-0.0028072124764883244,0.29553205733694005,0.22185610999577138,-0.04379696841246147,0.606740363898815,0.34512441419422263,-0.2348748156496218,0.3459076616995106,0.20789955903504118,0.3322751798404995
0.27571786622900296,-0.0008820746216960107,-0.010634888827708466,-0.1794984424147861,0.1375986032872499,0.23695764388264778,-0.2085106346292777,-0.003997579941510732,-0.060263948296769995,-0.0014019892460586819,-0.0028072124764883244,0.29553205733694005,0.22185610999577138,-0.04379696841246147,0.606740363898815,0.34512441419422263
0.6279190136608173,0.2541874605862826,0.35614838153138345,0.04262507492719895,0.27571786622900296,-0.0008820746216960107,-0.010634888827708466,-0.1794984424147861,0.1375986032872499,0.23695764388264778,-0.2085106346292777,-0.003997579941510732,-0.060263948296769995,-0.0014019892460586819,-0.0028072124764883244,0.29553205733694005
-0.11366553486017111,0.29382633961141225,0.4681387301419786,-0.010418390708252026,0.6279190136608173,0.2541874605862826,0.35614838153138345,0.04262507492719895,0.27571786622900296,-0.0008820746216960107,-0.010634888827708466,-0.1794984424147861,0.1375986032872499,0.23695764388264778,-0.2085106346292777,-0.003997579941510732
-0.16245870964929204,-0.08566293654183621,0.19782760711431305,0.047089225284463965,-0.11366553486017111,0.29382633961141225,0.4681387301419786,-0.010418390708252026,0.6279190136608173,0.2541874605862826,0.35614838153138345,0.04262507492719895,0.27571786622900296,-0.0008820746216960107,-0.010634888827708466,-0.1794984424147861
-0.2914966793983125,0.554210139503329,-0.19429233395830584,0.06156346229265461,-0.16245870964929204,-0.08566293654183621,0.19782760711431305,0.047089225284463965,-0.11366553486017111,0.29382633961141225,0.4681387301419786,-0.010418390708252026,0.6279190136608173,0.2541874605862826,0.35614838153138345,0.04262507492719895
0.42415800778375756,0.2060807890888517,0.37223106291438546,-0.0851162900500114,-0.2914966793983125,0.554210139503329,-0.19429233395830584,0.06156346229265461,-0.16245870964929204,-0.08566293654183621,0.19782760711431305,0.047089225284463965,-0.11366553486017111,0.29382633961141225,0.4681387301419786,-0.010418390708252026
0.2999679131955707,0.030482113883562086,-0.0001169472905203639,-0.11573271914936036,0.42415800778375756,0.2060807890888517,0.37223106291438546,-0.0851162900500114,-0.2914966793983125,0.554210139503329,-0.19429233395830584,0.06156346229265461,-0.16245870964929204,-0.08566293654183621,0.19782760711431305,0.047089225284463965
-0.0017361713308037471,-0.2455548337512135,0.4871198171995355,0.17081583529230038,0.2999679131955707,0.030482113883562086,-0.0001169472905203639,-0.11573271914936036,0.42415800778375756,0.2060807890888517,0.37223106291438546,-0.0851162900500114,-0.2914966793983125,0.554210139503329,-0.19429233395830584,0.06156346229265461
-0.4306480792617449,-0.0052965674913848515,0.7442022279932183,0.349314399146213,-0.0017361713308037471,-0.2455548337512135,0.4871198171995355,0.17081583529230038,0.2999679131955707,0.030482113883562086,-0.0001169472905203639,-0.11573271914936036,0.42415800778375756,0.2060807890888517,0.37223106291438546,-0.0851162900500114
-0.42253691731474374,0.033439867964475345,0.10800489223926832,0.12370453826543851,-0.4306480792617449,-0.0052965674913848515,0.7442022279932183,0.349314399146213,-0.0017361713308037471,-0.2455548337512135,0.4871198171995355,0.17081583529230038,0.2999679131955707,0.030482113883562086,-0.0001169472905203639,-0.11573271914936036
0.1846219536447578,0.20649031027252734,0.17037084989334564,0.610898093603044,-0.42253691731474374,0.033439867964475345,0.10800489223926832,0.12370453826543851,-0.4306480792617449,-0.0052965674913848515,0.7442022279932183,0.349314399146213,-0.0017361713308037471,-0.2455548337512135,0.4871198171995355,0.17081583529230038
0.24790644248055632,-0.3482615959238939,0.11185579081814925,-0.0018768792673972828,0.1846219536447578,0.20649031027252734,0.17037084989334564,0.610898093603044,-0.42253691731474374,0.033439867964475345,0.10800489223926832,0.12370453826543851,-0.4306480792617449,-0.0052965674913848515,0.7442022279932183,0.349314399146213
0.03269405521847732,0.022449510079139298,-0.3159934129343571,0.08099377347867212,0.24790644248055632,-0.3482615959238939,0.11185579081814925,-0.0018768792673972828,0.1846219536447578,0.20649031027252734,0.17037084989334564,0.610898093603044,-0.42253691731474374,0.033439867964475345,0.10800489223926832,0.12370453826543851
-0.0712602184313602,-0.19524026498650737,0.003348194072846644,0.0395469929035672,0.03269405521847732,0.022449510079139298,-0.3159934129343571,0.08099377347867212,0.24790644248055632,-0.3482615959238939,0.11185579081814925,-0.0018768792673972828,0.1846219536447578,0.20649031027252734,0.17037084989334564,0.610898093603044
0.023701809971416556,0.10214895310564638,-0.19068179057924622,0.02656432569058264,-0.0712602184313602,-0.19524026498650737,0.003348194072846644,0.0395469929035672,0.03269405521847732,0.022449510079139298,-0.3159934129343571,0.08099377347867212,0.24790644248055632,-0.3482615959238939,0.11185579081814925,-0.0018768792673972828
0.1394863492037176,0.1050094275561472,-0.17835142170759943,0.06679761249198835,0.023701809971416556,0.10214895310564638,-0.19068179057924622,0.02656432569058264,-0.0712602184313602,-0.19524026498650737,0.003348194072846644,0.0395469929035672,0.03269405521847732,0.022449510079139298,-0.3159934129343571,0.08099377347867212
0.1657164786989499,0.6828121338469569,0.5972488232477026,0.4526396862331429,0.1394863492037176,0.1050094275561472,-0.17835142170759943,0.06679761249198835,0.023701809971416556,0.10214895310564638,-0.19068179057924622,0.02656432569058264,-0.0712602184313602,-0.19524026498650737,0.003348194072846644,0.0395469929035672
0.3146369909464237,-0.2907929532157472,0.40216503616461247,-0.13926854883201834,0.1657164786989499,0.6828121338469569,0.5972488232477026,0.4526396862331429,0.1394863492037176,0.1050094275561472,-0.17835142170759943,0.06679761249198835,0.023701809971416556,0.10214895310564638,-0.19068179057924622,0.02656432569058264
-0.12085425750916459,0.5042540608214319,0.22995759878746247,0.5009987530464205,0.3146369909464237,-0.2907929532157472,0.40216503616461247,-0.13926854883201834,0.1657164786989499,0.6828121338469569,0.5972488232477026,0.4526396862331429,0.1394863492037176,0.1050094275561472,-0.17835142170759943,0.06679761249198835
0.30703867604131063,0.16502922509270937,0.1500021153293154,0.1692928472717991,-0.12085425750916459,0.5042540608214319,0.22995759878746247,0.5009987530464205,0.3146369909464237,-0.2907929532157472,0.40216503616461247,-0.13926854883201834,0.1657164786989499,0.6828121338469569,0.5972488232477026,0.4526396862331429
0.049834911376754734,0.28931965178850383,0.20797920550881813,-0.1896688918698174,0.30703867604131063,0.16502922509270937,0.1500021153293154,0.1692928472717991,-0.12085425750916459,0.5042540608214319,0.22995759878746247,0.5009987530464205,0.3146369909464237,-0.2907929532157472,0.40216503616461247,-0.13926854883201834
0.13532939796606996,0.050270386694041075,0.4408162893101607,0.32131766592520095,0.049834911376754734,0.28931965178850383,0.20797920550881813,-0.1896688918698174,0.30703867604131063,0.16502922509270937,0.1500021153293154,0.1692928472717991,-0.12085425750916459,0.5042540608214319,0.22995759878746247,0.5009987530464205
